,0
37,"Charsi ganjedi bhikari s desperately back
Charsi ganjedi bhikari s desperately back
Charsi ganjedi bhikari s desperately back"
38,"One can watch it but completely predictable plot
Nothing new same old drama etc etc
Better watch any holywood movie. They are Much better."
39,"Hansal Mehta delivered again. The movie was quite simple. The plot was already known after watching the trailer. But Yes, it is worth watching. Rajkummar Rao & Nusrat Bharucha have shown great skills of acting. But the USP for the movie was Mohammad Zeeshan Aayub. He has perfectly nailed his character of 'I.M. Singh'.
The Supporting cast of Saurabh Shukla, Satish Kaushik, Ila Arun have also performed excellently.
The 2nd half should not be missed at any cost!!"
40,"The movie is disturbing on various levels, a teacher to prove his point, organises a competition our of nowhere, and to teach students to run, he casualy throws them infront of a pack of HUNTING DOGS, which latter on uses the same sounds of the dogs to win a competition. (Then why did they spend our 30mins on showing the grit of kids to excel in sports, if they had to win through dogs barking aloud on speakers)
Second thing objectionable is that when teachers would serve false court notices to parents in blackmailing the parents to work on the whim and fancies of the school Admin and to make the children do something which the parents don't approve off, (this they call it in the movie Sam dham dand bhed, chanakya would be really ashamed of this type of interpretation)
Thirdly, to bring out the best underdog story, of never to give up even if all your chips are down, the laywer father comes out with so called motivational story about his client who he was fully convinced off, that the client the lawyers are representing was actually the murderer and fighting for his client was wring and a lost cause, and even though the whole village knew about the outcome that the client would be tried for murder, the lawyer bit into his grit and through his skill, even though he knew this was a lost cause, did manage to acquit the murderer, (what an underdog story👏👏👏)"
41,"This is very light movie, good for entertainment.. You can watch with family.. so hanky panky in movie.. simple and pleasant to watch.. Story line is very simple which doesn't offend any one or any once emotion,, good message for the teachers and Students also.."
42,"Yes, movie was predictable. Out of 3 they will lose first.. excel in second and after some skipped beats and fist clenching win last game. But it was amazing. For parents who want their kid to get 96 97 out of 100 and think it's the only way to become someone in life it a perfect way to say take the road not taken."
43,"What are you trying to prove with the movie? That it's okay to not work hard entire life, and for live just start acting all stupid? That real educated sportsguys are no match for a village idiot?The movie is total cringe worthy and portrays exactly what's wrong with India now. Useless euphemism over nothing, a loser should have been portrayed as a loser."
44,"Below average movie ,predictable ending. No new concept"
45,We all must unite against production of this kind of stupid movies!
46,"Hate the cast especially ajay devgan, he is the worst and awful acting"
47,"Kya hai ? Rajkumar ka hype band karo ... Mitti , Gareebi , Cotton saree aur Rajkumar RAO matlab Art movie ? No sorry 😐 Itne pagal nahi Hum ... it's such a cheesy dramatic unrealistic movie under the pretext of Art movie ... Isse Achha Harry met Sejal type drama dikhao koi glamour or achhe visuals to hote hai. Nushrat n Rajj romance 😰spare me the horror .. typical bakwaas Bollywood movie hai"
48,Don't Watch! Don't watch movies of this bollywood. Time to banned on Bollywood.
49,This movie is wrong at so many levels and promotes all the wrong things.
50,"Only good thing about movie is rajkumaar, else everything is s©©©t. I made mistake to watch this movie by seeing its rating."
51,It's. Really great experience and entertainment ful movie
52,A motivational movie shud have good dialogue.. this one had none !! Acting was average . The other actor who was competition to rajkumar rao was better
53,Rajkumar Rao should have chosen a better script. Not suiting him.
54,Really bad storyline. Good actors but still they could not do much with such unrealistic story
55,New masala in same outdated story. Very poor story and boring.
56,There was no wow moment in the movie. The characters were not build well and the motive of the competition was so very bogus
57,"Nothing Great , This is a below Average ""Sally Rides the Horse after Falling and Failing the Horse"" movie.
The only thing good is the Trailer because it's to be marketed that way.
Rajkumar Rao has become a Boring Actor with similar roles and novelty.
After SSrajputs death he's the milking cow but won't last long. Pompousness and Stiffness Goes into drain .
You can't expect Greatness from Producers like Ajay Devgan who has only done mediocre work all his life.
Won't be watching these movies as they are made by and Stars Bad and Evil People."
58,We started watching only because Rajkumar Rao was in it. I guess he just started doing such movies for the money. Not that I blame him but I'm sure he'll be cringing every time he sees himself in the movie. 2 hours of my life I'm never getting back .
59,Below average movie with a logicless script. Saurav shukla and rajkumar make us laugh a little but not worth watching for 2hrs. Its a family film which you watch for timepass. Not recommended
60,Good actors are just wasted in this over the top drama. The message of the movie is having specialised physical educate is wrong and that job should be given to a village bum. Home cooking is bad and it's a sign of slavery. We should all waste slot of our hard earn money on food take aways and should not eat the clean food of our home. Mix sport is ok. On the name of gender equality a woman should live like a man and not just A man but an idiot one.
61,"The movie is quite predictable but still it binds u to screen for sure .u feel the character well connected and friendly. And the lesson it gives u for the life is most precious,excellent work by all crew and the great heads of to camera man and producer and director for the great shoots shown in movie"
62,"Below average story and acting.
Can surely give it a miss."
63,"Only watched for R Rao.
Otherwise the topic is good but could not make it well. U can easily pass this. Forgettable."
64,"From Senior actor like sarubh sukla to satish kaushik to New Generation actor rajkumar rao, nushrat, zeehsheen ,Bunty all are too good.. Story was not so good others department are also good"
65,"Don't watch, a sheer waste of money this Bollywoodies are!"
66,"Do not give any money to bollywood, that would be used against you. Remember rajkumar in the karan's party?"
67,"I mean there is nothing too bad technically with the story, acting is kind of ok for most part, but there is nothing new with the story and is totally predictable !Watch it if you have nothing else to do, but you will just feel ""meh"" at the end - a shrug at end, no jubilation, no stars, no tears , just meh"
68,"What a great movie it is. Very good for growing India. Instead of showing vulgarity or abusive language, this is a great movie where one can learn a lot, from Montu and Singh sir, about training, or life lessons from Shukla ji and Montu's father, or the spirit of a teacher from Neelima ji.
Would love to have more such movies which improves the mindset of person of every age group."
69,"Decent movie, but lacks depth both in plot and characters. Moreover, film is quite predictable."
70,"I laughed so much, it's a mind-blowing movie which keeps you engaged ,based on a village theme ,it's a good family movie."
71,Good Movie.nice and funny movie to watch good storyline.
72,"Rajkumar simply at his best, Nushrat couldn't carry herself in Haryanvi tone."
73,"Ghisi piti kahani, overacting, illogical, clumsy screenplay, boaring dialogues......how could such story can be turnes into a movie?
Only Rajkumar Rao has shown his work & somewhat Satish Kaushik & Saurabh Shukla are watchable.Nusrat is not a main lead material."
74,Nice twist at the end... Expected the typical end to the story but was surprised at the way the story ended. Not too many songs in the film which would have been an unwanted distraction
75,The story is so much predictable. I would say this movie is a cheap version of Student of the year movies but slightly better than those.
76,"Great movie, recommend, the story was bit old type, but I enjoyed."
77,"Rajkummar Rao and rest of the star cast act brilliantly and all there performance was too good but story is not interesting
No climax was good"
78,"The story line is just like any other sports movie , team will be about to lose but some magic will happen and they will win. It has a good message and acting was done well by the cast ."
79,It's really a beautiful movie. Perfect comedy timings and songs really gd. Normal bt a fascinating story. Enjoyed a lot
80,"Positives first. Acting is great by all key actors though some are definitely underutilized like Saurab Shukla and Rajeev Gupta. The movie is also light-hearted and a family movie. In fact, you can combine your regular chores with watching the movie and not worry about having missed anything.
Now, the 5 stars are because I rate it 6 for first half and 4 for second. The first part attempts to add some humour, but it doesn't really make you laugh. It's completely passable. It's not too bad though. The film completely falters in the 2nd half due to an unnecessary angle of this competition between the two PTI teachers. This was completely illogical and you shake your head in disbelief. Well but we have all seen such Bollywood sagas, haven't we? So we can go past that. Then since it's going to be a game, you'd want to root for a team, in this case obviously Rao's team. But you don't feel sympathetic towards it and then their methods to train and persuade parents don't cut any ice. The movie is a complete letdown and better to avoid. Camerawork and acting is good. You can give it a pass or treat it as a time pass."
81,"Seriously,such a garbage story.Is this how Bollywood is going nowadays??"
82,"I like it... All carecter done their job good, specially Sing sir (Mohammad Zeesan Aiub). But the slap seen should be removed, the girl pinky slap the boy who is so younger than her & neither girls and nore boyes have the right to slap each other... Scrept writer or Director should remember this."
83,"Time waste movie 😑😑 writing is pathetic
Yes off course the acting of rajkumar rao was awesome but what's new in that"
84,A really hilarious family film. Outstanding humor. Story was ok kind of predictable. But good to watch with the family. Performances of the cast were outstanding especially the supporting cast.
85,"Watched it only for raj , he was brilliant in every frame"
86,Movie can be predictable but the screenplay was good... One thing they could have avoided is the park sceen with the hero & the heroine parents which no way brings any continuity... End of the movie I feel if every school is competitive with spirit to whatever game or study they do it will be good for the future generations...
87,"Though, some scenes are too filmy to derail the decent plot, it is enjoyable ride overall.A good one time family watch!"
88,"Good family bollywood movie after a long time
Good family bollywood movie after a long time"
89,Everyone here praising Raj Kumar Rao (no doubt he acted brilliantly in this movie) but Sourabh Shukla did equally well. Good movie.
90,"Same old story of rag tag kids becoming sports champs, like We are Marshall or The Mighty Ducks. But had it not been the presence of Rajkumar Rao here, this movie would have been a definite disaster. The work that Hansal Mehta got done by the kids was exemplary. Saurabh Shukla was a delight to watch, despite his character not required for the movie at all, just like Nusrat Bharucha, who was probably just there for the Indian palate. Satish Kaushik was a delight too, like always. His mere presence in a scene gives you that assurance that you won't be bored, whether he does comedy or drama.Overall, must watch on a Sunday afternoon kind of stuff. You'll not regret."
91,"Comedy Timing : Perfect
Shrad Shukla and satish kaushik excellent job
Rajkummar Rao Perfect haryanvi accent
Story got dull in competition
Otherwise good movie"
92,"Quite a predictable film, over the top humour trying too hard to be funny. Left watching it after 30 odd mins. Have better things to do."
93,The movie try's to make certain social issue stand out . But those don't stand out . Chak de is the best movie so far. Can't believe hansal mehta director of scam also directed this mediocre movie . Had great expectations from it. Nevertheless movie can be watched once and along with the family
94,"No element of surprise in the whole movie.
Typical Bollywood style movie. Filed with unnecessary songs that don't make sense.
But a good effort by Rao and Bharucha.
One time watch maybe, or you may skip the movie as well."
95,"#Chhalaang - Jitna uppercase feeling one got watching director #HansalMehta's #Scam1992, utna hi lowercase one feels watching this. Must admit, it's not as bad as Laxmii.Seems more like a producer #LuvRanjan movie than #HansalMehta - shallow characterisation, roadside humour and a totally predictable 2nd half.
It takes just one dialogue/ expression for a character to change his/her outlook - that's probably why the movie is titled #Chhalaang - the fantastic leaps characters take during the course of the movie.#HiteshSonik may be producing different background scores for #LuvRanjan movies but they all sound the same.Couldn't walk out of the theatre as I was watching at home."
96,Seems it was made by the team not for an audience but to keep themselves occupied with some work during Covid time.
97,"This movie is like gone in 60 seconds.
Story opens up before even you see the movie and the story is full of lackness in delivery of whatever the scripts says.
In short, bad script, bad casting and direction."
98,"Weak point -Predictable story
Strong point-Rajkumar Rao and supporting cast's acting"
99,First half was brilliant.. Entertaining.. But 2nd half lacks the show.. One time watch..
100,"An amazing movie to watch with family. Haryanvi dialect was amazing. Rajkumar rao at his best. He literally adopted the role of a PTI. The actress could've done better. Secondary roles such as Haliwai, Mummy, Papa, Friend we're amazing. They made the movie much better. Amazing ancillary actors. The Villain did well but I assume he can do much better."
101,The movie started well but lost track midway. The female lead is terrible. Very little character development. Ends up being the same old unrealistic Bollywood drama. A few humorous scenes but that can't make up for the threadbare storyline. Can't believe this is a Hansal Mehta film.
102,Super dupper movie exxilent work i like rajkumaar rao and standard work
103,"Just a cute, feel good movie that's perfect to watch w/ your parents or other family members. Kind of felt like it dragged in a few places but the excellent acting by the cast made up for it. Although, I do feel like the character development was a bit poor but all wrapped up - it's a nice movie. There's definitely better media you can spend your time on, though."
104,Same old story we have watched in thousands of movies. Nothing unique about performances of any actor.
105,One of the first Rajkumar Rao movie which I despised. It was same vanilla story line.Nushrat and Rajkumar I somehow felt very irritating. There is something feminine in his acting style. I liked him in Omerta and trapped.Maybe he has to rethink about his roles and delivery.
106,Hilarious sports movie if the year. Lovely dialogues and super acting by all cast members. Really enjoyed it.
107,"Chhalaang review :In a significant departure from his serious cinema, director Hansal Mehta's Chhalaang is a light hearted rom com with a dash of 'khel- kood' drama thrown in. Written by Luv Ranjan, the plot, especially the second half, is quite predictable but still makes for a satisfactory festive weekend watch with family. Provided you keep your expectations low.Of the cast, Rajkummar Rao is earnest as ever in the lead role. Nushrat Bharucha resembles Deepa Sahi a lot but isn't able to match her in acting skills. The supporting cast comprising Saurabh Shukla, Satish Kaushik and Ila Arun are sincere.Not great nor too bad a film, Chhalaang is better than Ludo and Laxmii - the other two OTT releases this Diwali. Atleast, it doesn't spoil your mood!!Regards,
Sumeet Nadkarni."
108,"Story starts of with the simple premise of a irresponsible PTI(Rajkumar) with his daily routine and his life, but twists comes when he finds out that another wel trained PTI is now going to instruct school kids. How Rajkumar over com this situation is the movie..
Acting: All lead and supporting ctors had done their job perfectly.
Music: Good hummable songs and background score is good especially in sports sequences.
sports sequences are directed properly.. little bit dramatic sometimes.
Director Hansal Mehta is in form right now
In the end Movie teaches us than. Win or Lose in any competition,take it sportingly"
109,"A movie I set forth watching with really high expectations. Rajkumar, Luv Ranjan and Hansal Mehta. Rajkumar is always sincere as an actor but even he can't carry a no story movie. Luv Ranjan who shares writing credits is known for vibrance and lively stories fails to inspire. You keep on waiting for something worthwhile to happen something inspirational so much so that it becomes a drag and you are glad it's over. Out of six, two stars are for one liners and some quirky laughs in the first half."
110,"The movie is predictable at every single point. With such a good star cast it does not meet expectations. Acting is excellent. Music is okay. The story was very weak and old, otherwise it could have been made into a great movie. It also felt unreal sometimes. It is a good movie for time pass. Don't expect great things from it."
111,Way better than other sensless movie stories that are being released during corona.Simple story and good acting.
112,"Rajkumar Rao's acting is good but does not releases his full potential. Sheer waste of the acting talents of such great actors Saurab shukla,Ila Arun, Satisk Kaushik.
The plot is not strong and climax is simply too predictable. And the forced HAryanvi accent is irritating sometimes"
113,Overall cat acting is superb but storyline and direction is poor
114,"Its a capturing and motivating drama,which doesn't let you get bored throughout the movie😀.must watch guys!!"
115,"Very rare in stories to show true sportsman spirit. And accept that opposition is better and can teach self.
Good for kids to learn and adapt in the competitive world."
116,Awesome bro rajkumar thanks for a great movie great this awesome I love this
117,Great and good this movie really good because it's competitive movie
118,Wonderful competitive movie for teachers and students
119,That is a good movie for students and teachers and all of man
120,Best movie I had expected by that service and scene from this movie
121,This movie have a great entertaining and a good experience
122,"Movie was
very nice good movie all are watch good massage for all the men's and women's"
123,It really entertaining movie I love all character of this movie
124,This is a good movie most entertaining movie for all
125,Good movie. Average movie this movie is really good.awesome I watched
126,"Hansal Mehta & Rajkumar Rao are like Pav Bhaji, together their combination gives authentic taste of cinema.
From Shahid to Omerta and recent Hansal's Scam 1992 everything is a masterpiece by itself but not this one.Chhalaang is as long as it's title with few unnecessary characters.
About a PT teacher who realises he is a PT teacher nothing else. A mediocre film with performing actors like Rajkumar Rao, Saurabh Shukla, Satish Kaushik, Nusrrat Bharucha, Ila Arunand Zeeshan yet it's a pastime and nothing extraordinary or great here.Writing felt ordinary at best, music was decent and score was good. Jatin Sarna 9f Sacrad games comes and goes as fast as a ""Parle G"" get drowned in Chai. Haryanvi accents are at par and film does intend to provide a social message but it looks more like a forcibl glass of milk than a smooth gulping milkshake.Available on Amazon Prime, watch it for the sake of watching it and nothing else otherwise lagao ""Chhalaang"" to the bed or couch nearby and sleep."
127,Chalaang Hindi movie is very nice. great acting by the movie actors they just lived in the characters
128,Good movie. i have watch this this story is very impressive i command to watch this movie.
129,"Fast time i see full movie,,,awesome super hit movie"
130,Watch this cool sport Show will be great to see a Amazing Acting by a characters.
131,"Highly recomend it, direction is so far good. It's directed by Hansal Mehta starring Rajkummar Rao and Nushrat Bharucha. It is produced by Ajay Devgan."
132,This Show is Based On kabbadi sports Attitude Show must watch Such a Amazing.
133,Show related To the sports Named Kabbadi a Indian Sport.good show to watch.
134,Cool show to match for inspiration such toward to the sports to watch will be happy
135,GREAT SHOW FULL OF KABBADI ATTITUDE MUST WATCH ITS INSPIRED ME.
136,Nice show for entertainment must watch you will be happy
137,Nice Show for watching.nice acting by characters play Great.
138,"Very Predictable end and a lose storyline
Rajkumar Rao is the lone shining star. He is such a treat to watch/"
139,What a Great Family Show Especially Based On sports Must Watch this Show For Entertainment.
140,What a Nice show chhalaang Is must watch this show cantain nice Character.
141,"This movie can also be Placed into Rajkumar Rao's Successful movies. As a comedy and drama this movie deserves best rating. But story of the movie is Beyond reality, This movie's Conclusion based on Sports results, One side well Trained Sports Students and other Side has those students whose never played any sports but they still got winners tag. And in my opinion well Trained students should have been winners. But as a entertainment movie deserve clap. You should watch this Movie, Hansal mehta done their job perfectly."
142,Loved the movie of Rajkumar he is the most talented actor....one of the best movie
143,Such a great Show to watch.Must Watch this Show Such a Inspirational.
144,Must to watch movie. Its really interesting and specialy the dialogues .....must watch
145,That is an outstanding movie i like this movie it was based on a very good story
146,One of the greatest funny comedy I have ever experienced in my whole life
147,"Basic concept... simple story
A real movie 🎥 best motivation family movie"
148,Story is so predictable that thwre is nothing to enjoy. With such talented cast much more expected.
149,Storyline of the movie is predictable and weak and in terms of comedy it's just above average. Good for one time watch.
150,"This is really fun movie, nice to see a sports movie dedicated to school level."
151,Natural potration of Haryana . I actually laughed at silly jokes. Good time pass.
152,"Just when I was losing hope in bollywood movies, I have watched this.it is so good, it is a simple story but well executed. Although it is very predictable, this movie is not about the climax, but rather about the ""journey"".Kudos to the producers who invested in such a simple, no-nonsense movie as opposed to the regular overhyped bollywood movies."
153,"Solid acting by Rao, Kaushik sir and Saurabh Shukla. Barucha is adorable too in haryanavi accent.
""Ghatiya hona to theek hai but ghatiya hone pe ghamand hona, Badi baat hai""
Second half is predictable but enjoybale.
Overall a good movie."
154,"He is a real acting RKR
Than outsider very good acting from nepokids"
155,"Some days you need a light hearted peppy movie, this is that neatly woven simple movie, ho for it..."
156,Hansal Mehtaji this is disaster... This movie will not be given get 7 rating if it was not for Rajkumar rao...this movie is fully waste of time..
157,Recommended. Will not be disappointed. Acting and comic timing is great.
158,The first half of the movie is funny and the second half of the movie is so inspirational.
159,Light hearted movie filled with comedy and laughter. Powerful message delivered by movie of making winners out of losers.
160,Best movie for sport and so many ture line in this movie for sport person to play and sports .
161,Leading cast done a grt job and a well assembled supporting cast uplifed it more 👍
162,"One will like the simplicity of story and the varied emotions hinged to the storyline.
Worthy for a 1 time watch."
163,"Still confused if this was directed by the great Hansal Mehta whose work was also top notch and technically brilliant. I feel this was just his ""time pass blow off steam"" work after the stupendous Scam 1992! Raj kumar rao was as usual good but very under utilized. Actress was totally looking out of the place for a proper haryana based movie. The only odd one out fo the entire cast. Music was average. The last song was totally unnecessary. I believe Luv Ranjan was let down as this might have been a pretty good story on paper but spoilt by the director. Editing was below average. The school children characterizations were not established properly so missed the connect in climax. Overall just a average time pass movie from very brilliant artists."
164,"Nusrat Bharucha, who appears only in Luv Ranjan movies has no screen presence at all. I feel like fast forwarding all the time she is on screen. Zeeshawn is absolutely average. Rajkumar rao is the only highlight of the movie along with Saurabh."
165,"This was a awesome movie loved it
Classic , nice characters really nice movie
Rao fans will love it."
166,"Usage of regional language, raw acting, humor, yet mixing a cause makes it an extremely entertaining movie. Rajkumar rao keeps up to the spirit of acting and show casing a cause, truly a good actor"
167,"#OneWordReview #Chhalaang Entertainer
One of the finest entertaining movie based on sports. Yes the climax was predictable but the way Hansal Maheta Direct this it is fabulous. Raj Kumar Rao such treat to watch. He again proved that how superb he is as an actor. Nusharat had done a good job. She got a good dialogues & the way she acted it was looks so good! Mohammad Zeeshan as an opposite Character he done superb work. Rest of cast were decent too. The perfect mixture of light hearted comedy & Sports. You will love each & every scene of the movie. #ChhlaangReview 4/5* . A perfect watch for Diwali!"
168,The movie start with same usual story in fact you can see trailer rather than watching story trailer itself will tell you all the story.
169,I liked this movie very much . It contains very nice comedy
170,"You just can feel that they are acting.
A good acting is one which doesn't feel like they are acting.
Worst script
Worst performance ever by Rajkumar Rao"
171,This is really a great movie with highs and lows along with elements who as humor and fun to it.
