,0
35,live dying watch since premiere back fell love show opportunity watch able witness masterpiece realize even far sensational ever imagine many thing say save time summarize word definition art
36,incredible able see show instead go spend watch wish see live production come home town last row balcony aforementioned fantastic memorable show important maybe get kid interested historical character musical theater music demographic many different style love song lyric clever think genius love originality expansiveness sing choreography incredible energy cast story people interest see forefather dance sing say watch anyway interested either fabulous
37,huge fan soundtrack amaze experience truly unprecedented capture see show realize much steal show add contextual yet non sing moment really put perspective much phenomenon really watch hope release digital dvd point
38,kill omg good musical amaze first time watch musical say best musical ever see wonder give eight say review version way many different shot musical see musical theatre view one point seat experience zoom use film technique theater show lose lot charm show ooh boy definitely experience cry take lot make cry usually see straight part make lead moment singer kill deserves respect
39,one time favorite movie might best movie base broadway show need movie like people learn people make movie properly adapt something broadway instead turn live nightmare like literally check one
40,flawless execution performance beautiful camera work quality material speak lose star censorship shame time happen art comfortable language performance put say still majorly incredible performance recommend literally anyone
41,freakin good song good singing year see stage bring together
42,enough see three time complete joy give chance see original cast steal many exemplary performance voice pure velvet wow seem also steal scene particular awesome voice amaze act everyone rollercoaster ride emotion anyway even poignant theatre close although sorry see spit realise mad though thank absolute literary musical genius thank release early world bring light back world dark time
43,say music wonderful act precise stream everyone enjoy
44,fantastic sit sofa watch broadway musical please release make possible emotional funny heart wrench music superb awe remember many word watch subtitle really help perfect score talent completely unrivalled
45,saw original cast leave amazing dream come true see twice two day cast music production perfect watch tomorrow
46,live see expensive dream absoulute perfection felt new york
47,watch time since release plus every time find something new amazed work art live hype
48,almost never write review watch record hour ago think still feel emotional impact lie one diehard fan show mum use listen soundtrack together time saw record release super excite even though age since properly show kind nervous go watch worried might live expectation nothing fear live vocal performer somehow even well cast record see stag make appreciate certain song ever past subscribe month see well worth even though bleeped couple swear word beautiful view experience recommend anyone whether fan show
49,absolutely fantastic say lot come usually hate musical
50,amaze love simply high quality filming stage production fear much lose production make motion picture good example
51,amaze show tell story come nothing become found father chance see musical movie surpass expectation leave speechless moment voice hear iii look away amaze brilliant unbelievable best thing see
52,unique amazing way portray history country second musical begin capture attention feel like witness history song stay begin end cast outstanding choreography superb genius
53,feel energy though screen act incredible move musical do like
54,well do production feel like theater audience even well seat spectacular film catchy musical number compel plot sense patriotism desperately need right minor gripe short president actor choose play easily take bit emotionally powerful film make appreciate country much sacrifice give freedom star
55,fantastic modern musical hype notice anyway something advertised decide watch due time kill covid quarantine wow blow away knew nothing history never know go rather blindly naively show somehow manage stage production successfully achieve make leap film incredible breathtaking execute impeccably delighted modern rap cast jazz virtuosity actor rap battle giggle close expression miss theatre greatly enhanced expertise performer stage choreography humour humour usually bring smile face let alone make laugh however manage break pattern giggle loud write review let know fantastic film show entertain pas cause think go bore history stage show quite make cause anything never rate anything rat must admit deliberate score first show recommend watch disappoint quite unlike anything see entertain start finish fact splendid nothing watch near future come close satisfy half much manage achieve learnt something osmosis
56,love movie saw recently like everything really good idea film musical movie song great choreography amaze act spectacular glad splendid classic musical brought satisfy last
57,really feel like though flaw call continuity error like ever change flower see tour amaze miss minute run bathroom packed also poor daughter mezzanine binoculars come handy roll floor laugh amaze feel close personal original cast might want work shower spews invite back time covid
58,listen soundtrack saw live third view keep get well
59,go blind really know anything musical blow away difficulty level stage play scale recommend
60,musical film music lyric tell story show music draw heavily hip hop well pop soul traditional style show tune heard musical year locate small town way able see show hear come excited nervous due fact sure victim overhype happy able say true masterpiece show make want revisit show cast non white actor historical figure truly brilliant showcase actor talent make stand racial stereotype amaze heartbreaking watch actor big stage brilliant way move remember line three hour long event show actor underappreciated form art storytelling show perfect job one actor seem blast role play two completely different character perfectly incredible story lose show brilliant soundtrack seamless transition scenes keep eye glue screen want show end super limit space production design able showcase different part world different dress code prop do ease urge everybody watch amaze piece art fan musical love big fan musical truly believe music show alone keep engage intrigue story tell
61,laugh cry enjoy loved musical hit deeply say enough amazing job cast crew lot family question create something beautiful something unimaginably amaze make impact people question take founding father life make answer sure know represent name proud heritage even though always proud story short certainly recommend watch listen soundtrack
62,see three time stage appreciate original cast awesome far clever musical time
63,nothing bad say direction take beautiful acting phenomenal standout performance do one stage production song music perfect outdid
64,feel andée give exceptional performance worthy
65,exclusive place acclaim historic play interpret week time stay film distribute interpreted public come change selling experience watch theater similar one first minute hypnotize take eye screen charm film two act one good twist play song genius write lyric compose melody score delicious blend happy tell story create song connection add precise humor lyric right moment make laugh lot much already summarise achievement costume world light accurate set although simple relatively small use intelligence creativity choreography fluid well film capture emotion action direct smart eye perform great cast flexible competent use every adjective know say valuable production sure movie start new trend cinema industry reason congratulate one involve
66,hit become pop icon modern legend finally enjoy home disappoint second set piece choreography light edit camerawork flawless combine unforgettable song performance original cast form incredible view experience transport heart must see musical theater hip hop fan
67,close theater get record great performance catchy music compelling story
68,genius lifetime lyric intelligent camera work perfect choreography masterfully artistic talent roof say enough good thing
69,finish watch ten minute ago understand hype one rare time century believe hype
70,take giant leap stage screen sensational outstanding groundbreaking broadway musical tell life story one founding father first live original cast never see broadway production screen adaptation make feel like right definition creative genius book music rhyme great story support cast exceptional well screen direction jaw drop speak pop culture phenomenon hype real people actor colour play white as found father ballsy music whole thing listen next six month entire experience must see left floor love see live eventually snobmedia review
71,want end image music performance set light choreography write breathtaking think provoke range emotion viewer experience exceptional involved extra fascinate see come together insight cast writer director worth extra minute eye
72,always love listen family long car ride around house see whole new level enjoyment really make show fantastic love many extra part stage crew within dance specific song entire play authentic original singing auto tune much music today play movie wide range emotion convey well humor especially songs sadness largely end show triumph win battle write genius introductory melody use different word throughout play well finale similar thing many song play part many different word reuse genius way love watch sad due coronavirus musical still perform live like see possible
73,fortunate enough see time include second row thanks friend win lottery compare way well expect honestly notice new moment saw original cast new light experience story like onstage nothing quite like theater may closest film crew ever get capture theater magic wish rent movie record production represent unique moment theatre grateful someone capture
74,saw blown away performance excite see original cast skeptical watch film performance imho let fall show easy laugh cry sang dance sit back enjoy incredible experience
75,become popular musical recent year good reason tell interest story beautiful lyric music act musical incredible anyone able see person extremely lucky record finally release anyone get front row feel home many listen countless time movie many never see know nothing revolutionary war movie tell story found father tell success many failure flaw love recording felt well produce mix great except felt like song louder emphasis additional thing like say autotune recording make three shine rewatchable
76,constantly news generally like musical much yell shriek voice turn point superb act great line shift type music rap blue fantastic performance still puzzle actor memory line unreal
77,fan musical rap music make much entertaining really felt like
78,definitely live hype amazing musical age
79,ever taught even study tell common complaint get people finish watch beautifully film version acclaim musical longer think cool educational time powerful lesson story relevant today world like many historical subject feel disconnect world today another one old white guy read textbook another one old white guy frozen onto paint statue dollar bill well take essential element retell story include number less known character contemporary audience way easily connect course also political undercurrent instead overshadow story help underline timeless element whether race gender wealth many already post review huge fan musical especially film adaptation musical especially historical musical tend soapy shallow full stereotype inaccuracy hinder rather aid history teach book classroom avoid trap manage tell beautiful move story audience background connect remain true essential history importantly entertain smile face sunglass
80,less review watch right listen soundtrack lot time still get reaction everytime show corsions incredible dance choreography incredible like look satisfied reverse mind blow even start talk music watch
81,mesmerise play act everyone brilliant must watch see live small screen advantage see every expression clearly
82,hat rap music fell love favourite countless others pretty close great example beautifully adapt something current culture debate rap diss track battle smart length greatness poetry rhyme lyric people learn history school entertainment drama flaw character numerous artistic merit theme layer character diversify self aware slavery woman right great decision
83,many try get ticket original cast broadway show unsuccessfully well worth wait bonus take train city
84,love since music first become available must listen almost every song thousand time watch impeccable exquisite awesome original cast people give low rating make part first act like suggest first act youthful explosive revolutionary energy second act lot variety song may make cry see totally miss hilarious win performance love look historical inaccuracy way terrible musical perhaps largely ideal also maybe get turn back room deal mistake character write exact portrayal actual men large awful men wish cast let musical musically lyrically act wise breathtaking one wonderful show enjoy ask see many time want
85,want shell hundred dollar ticket see live see regret spend money film production fantastic wish chance audience come around storytelling blend old new unparalleled history present musical form hilarious
86,hold certain people posse gift word lyric rap high regard lmm disappoint must watch subtitle get full effect incredibly thoughtful quick witty lyric wait
87,glad come plus know nothing history search historical character find feel sorry end wonder do burr kill actor bring character well always know play love actor play amazing voice
88,see theatre lockdown know able turned head still spin incredible production genius write performance story flawless engage emotive big moment heart stop intimate one heart break year old son engross stop play video game take eye screen within first moment say song amaze life hype hyperbole best show watch since
89,watch lens today need bind wound nation moment reminder patriotism build nation reminder patriotism feel call action parade fireworks barbecue sacrifice ask today nation wear mask social distance pale comparison forefather foremother sacrifice rise act example many timeless message example within magnificent musical
90,cut chase film version mega hit stage musical hamilton stream terrific one see check glad win show script music performance cross cultural casting work perfection separate film hit show convert film well filmmaker able translate power inside theater live performance show course need visionary responsible show creator writer star realize pretty early show become phenomenon become want preserve event future generation start make plan film show audience without audience close ups month original cast start leave show right show spend million capture show live audience spend rest night day close ups crane shot augment action result outstanding wide shot show breadth production show strong win choreography unique minimal highly versatile set win costume earn showcased film special note make need tweaked spot film close ups showcase wry smile comedic delight winner show role power sorrow winner spotlight number satisfy perfect musical number ever see powerful act performance well terrific support turn like show real leadership one absolute favorite character show note make portrayal iii basically cameo role film tight close ups show spittle roll chin sings marvelously juxtaposes real emotion word speak course real star genius creative force behind enough thought performance weak lead cast get wrong still excellent excellent others true vision course tell story people era told people era true genius star turn
91,listen soundtrack million time still sooooooo excited watch amaze breathtaking people say like historically accurate partly see remake movie another change thing like like musical watch musical like people color play people white say story tell say like overrate guess get like hip hop literally hip hop rap musical hate musical like hip hop opinion breathtaking amazing wonderful masterpiece actor amaze vocal amaze costume music wow camerawork mediocre watch year come
92,job ovation hate musical one smart funny inter well write job
93,saw bootleg ton time saw show sing along entire cast recording begin end everything need film beautiful add much character add completely new layer show rest cast well notch performance
94,tried get ticket heartbroken get heard stream absolutely delight watch pretty much every musical tell spectacular different individual beautifully write perform loved lock lift prepared watch every country world
95,think heard read musical phenomenon appropriate evening judge please say hype true truly fabulous stage show see last trip two thing put expensive ticket cost gamble may like thought wrap music show favourite musical genre pleased report wrap lyric clever many musical style hour biographical musical become huge fan admirer creator new wunderkind say remind rapper come idea diverse hip hop musical life work project people include mentor tell never work base musical unlikely source dense page biography historian many lyric show actually base directly speech book first musical saw love remind also wrap hip hop score butlike feature form theatre music like reggae traditional ballad great orchestration recently film full feature movie release word street winner version film version original multi eleven win musical direct stag looks simple complex effective series moveable multi tiered timber scaffold frame stage large cast allow plenty space action choreography take place see credit mention person compose write star well executive producer show rare think either genius complete egomaniac case genius every category masterwork truly deserve one short record break musical film across three day week original cast finish contract musical original director assemble crack team filmmaker put front stage lovingly capture story way intend piece theatre camera record two full performance live audience show maker refilmed production allow angle impossible audience see within theatre include close ups intimate dramatic moment sweep overhead shot capture entire stage musical set definite comparison situation country today musical receiving rave critical review sell ticket production outside break box office record set next year story tell feature score blend hip hop jazz take story found father create revolutionary moment theatre musical profound impact culture politics education wonder title recent book great song title take place first ushered friend future agree unprecedented compromise move city new nation electorate without consult open number set show beautifully sing cast lead another great action song good example clever lyric throw away shot throw away shoot like country young scrappy hungry throw away shot whole cast original superb course wonderful ensemble piece two sister become wife sing beautifully look beautiful role costume whole cast costume designer sublime emotional moment feature two talented woman especially first song title major male role add drama comedy hard imagine well cast great support role add much star turn great song dance number refer separation often read musical theatre last one hundred year pivotal evolution forever influence genre forever first time progress dramatic story musical score change art musical comedy review light weight romantic libretto next great change come groundbreaking musical first musical raise curtain solo character sing develop earlier epitomise development book musical musical play song dance fully integrate well make story serious dramatic goal able evoke genuine emotion music spectacular debut lyricist buy gang warfare revolutionary contemporary song instrumentally inventive orchestration become classical milestone many orchestra world see new film version next year direct predict join famous musical history revolutionary innovative game changer help keep musical alive thriving worth month year channel subscription judge best seat house fraction cost ticket musical notice great professional production various musical movie animate feature yes commission add wish list ticket production great musical next year talent star musical less dozen write star two pay million screen right franchise right create huge dividend future reportedly make million alone deal modest multi millionaire own two luxury pre war apartment otherwise live relatively modest lifestyle still rid subway late estimate net wealth deal million make star philanthropy disaster relief art education home truly family business film production stage musical definitely best ever see really wait see production like next year
96,musical fantastic casting perfect really stand write entire thing music lyric absolutely monumental achievement
97,time come light iii welcome show finally arrive beautiful presentation heard listen time count bop belt word friend aux absolute shock confusion finally enjoy loop non bootleg copy right slime tutorial call film say right ballpark show amazing among best stage offer modern age music performances write production beautiful see yet watch truly make good word story tell play actor color among character feature story show leave whatever cultural baggage historical figure door embrace story eye leave factor yes historically accurate people need realize point tell depth biographical story rather show life event take part help form foundation ideal country build upon show remind suppose like young people generation go march racial injustice country year old immigrant fought freedom land help shaped principle aspire uphold show go acknowledge systemic racism root people like factually own slave challenge contemplate feeling country come far come change well found father do abolish slavery think try create lay foundation know do time meant idolize people piece birth people like help struggle new country find identity watch listen show believe believe already great lose sight let wrong people get charge want know watch story immigrant fought war make name ludicrous political game story remember generation team find incredible medium tell people story tell story remember available highly suggest watch weekend many day final reminder forget heart live theatre end actually experience together way suppose front stage live course
98,want know ppl enjoy type music
99,tell story tell story less smile saw musical begin let tell know little founding father story bear raise say musical great like player costume dance song ask five player like best sayée great performance great compliment also responsible story music also one producer great scene song throughout find hip hop awesome begin end little time adjust capital little time first song go become fascinated yes best enjoyment live less see television also positive thing say scene see different angle get fine close ups end say great musical enjoy much
100,full week watch love every minute
101,genius unbelievably unique brilliant piece musical theatre never miss shot experience live theatre
102,many emotional moment joy sadness music lyric next level talented artist deliver pitch perfect story glad make everyone experience standard able sit watch make nyc real gift
103,amaze story tell musical twist tell life way never forget
104,really good excellent song super entertain
105,great simply amaze love diverse tell story
106,masterpiece someone like like history enjoy beautiful song great raps emotional great write song whole musical wonderful glad luxury watch plus glad make must watch understand lyric song look much enjoyable way really make sense
107,always love listen family long car ride around house see whole new level enjoyment really make show fantastic love many extra part stage crew within dance specific song entire play authentic original singing auto tune much music today play movie wide range emotion convey well humor especially songs sadness largely end show triumph win battle write genius introductory melody use different word throughout play well finale similar thing many song play part many different word reuse genius way love watch sad due coronavirus musical still perform live like see possible
108,patriotic move simply masterpiece watch first time watch time since wait watch performance grip full emotion cry laughed sob felt everything make recommend
109,title detail review write lightly see great musical animate live action since child list go never move much powerful expression art need see potentially see often move genuine personal tear watch movie musical one get cried watch musical toward story element manage break cry afterward disbelief see musical incredible scale star men woman color light felt natural rather force politically motivated wait see musical year get close personal minute look deserve every award get get award darn give wonderful people bring thing life music choreography production sheer scope brilliance pour musical fantastic honestly one great thing ever see must also thank bring masterpiece life
110,come watch low expectation buuuuuuut get blow away amazing
111,one poor folk afford see person see original cast hamilfilm probably even well much talent represent struck range expression talented human
112,never see never hear song hear buzz musical founding father topic choose five year decide spend begin weekend watch good great actually blow away good song catchy lyric flow performance brilliant nothing like currently look everything think fan
113,original follow beautifully write act sing phenomenal classic
114,fan soundtrack saw person movie well get good front row seat amaze story tell perfect soundtrack know musical movie ever surpass
115,big fan soundtrack year yet get chance experience show person version brilliantly direct make feel like performance around worth watch numerous rewatches well
116,need history buff even familiar history appreciate love musical much history politics show heart make extraordinary
117,genius musical one partner love theatre theatre like everywhere else one though area specialize produce old stuff modern way music costume language scenography one consider generally understood theatre musical one must see anybody brain sensitivity repeat genius
118,late experience wonderful piece art nontheless glad get experience everyone involve create special project
119,first hear official wish record even well best time
120,year year listen people movie show live talk ticket able find ticket get feel something special watch side world never cross mind watch thing barely make specially unless dub probably heard say release believe show delivers blast watching time go fast regret do beautifully enjoy deeply
121,critic recently write list three great musical must see stage one surprise see three list see three musical live stage life far coincidence go see kid keen see may know much history know songs time get theatre tell keen point bury last time visit study history aware especially circumstance death enjoy show although concentrate hard song rap part fast lyric convey lot information like set constitution win revolutionary war presentation actually film four year ago original cast essentially stage presentation front audience understand version slight difference big role iii stage play set rivalry span pre revolutionary well independence gain noticed rivalry profound watch onscreen time note one signature song layer meaning set look remarkably simple plain cleverly construct require split second timing performer astonish watch television slick cast become world famous play write book song music showy role steal like man never get room happen big decision make mildly amused audience appreciate time appear barbed lyric world away traditional musical one modernity see music cast reason prove popular young audience daughter go back month later watch friend
122,best ever extremely genius ovation end
123,always think something boring music song actual vibe cast rap sing really ladies man tho
124,watch twice without subtitle subtitle lyric beautiful sung clever choreography motion artistically stellar work art watch best thing live see many buy album new timeless treasure hip hop sure fan open listen spoken word truly listen poetic verse write awesome
125,common critique disgraceful attempt rewrite history romanticize found father many slaveowners article seek address critique release movie ahead original release date address divide country actually illustrate country unfinished symphony
126,great historical musical ever make story outfit set score cast everything absolutely perfect incredible remarkable live legend forget musical like
127,bore many change thing hope get like
128,wait long long time see let
129,best musical ever see perfect way record musical
130,see show live two occasion wait addition original cast thing strike living room appreciate character much live get absorb emotion throughout see expression detail live show provide lot term view cast constantly perform set get see version focus main character within scene admit introduced sure true fan recommend listen soundtrack watch performance well do capture many watch time wink face tongue
131,intense know cast album still amaze performance well album emotional sceenes believable funny audience love though knew come final scene horrible audio describer good sometimes describe action applause singer start sing describing song example song start say say sister hold silk gown dance center rotate stage song describe next one start sing funding audio description
132,treat watch cast see twice broadway revolutionary mu
133,know little bit found father lot really taught important though history enjoy mean independence thing either certainly musical theatre several exclamation point theatre production film fairly simply camera angle cover stage mostly wide show lovely set occasional close well provide variation edit nothing thing show design enjoyed room set camera position camera normally eye seat possible right though exists film work though undeniably spectacle like sing dance might think bugger though pretty top quality sing dance safe hand fast fun energy dial way mix humour hip hop show tune make even harden cynic smile gimmicky actor spit bar wear frock coat declare war guess rule different theatre effective film often say actor look like much fun audience think apply either everybody look time life live audience hear see seem pretty lengthy lot least pretty eventful life story revolutionary social climb agitator love write set financial institution duals adultery bribery bloody big war lot political manoeuvre historical content top line stuff cover basic touch point really never allow story get dry manages without dumbing much razor sharp humour help get job do cast wonderful standout quieter moment sequence one bombastic banger another fire scratch score get pretty raucous go little trepidation indeed create something marvellous tinglingly brilliant might stop say like musical
134,saw many musical movie probably movie one kind
135,know anything musical see billboard wonder know amazing production cleverly do bring history life make interest appeal young audience greatly applaud help think attempt version forgive nothing come close certainly story behold tell fabulous way get head speaks volume set research family afterwards remarkable man give try vain trump even try
136,usually like musical one awesome song gorgeous cast wonderful scene definitely watch informative life must see
137,really enjoy soundtrack excite actually view performance sense think listen soundtrack much point know happen well watch musical recommend saturate oneself medium excellent musical brilliant write excellent performance memorable multi layer story
