,0
141,review stranger play game ludo even one explain mean paap punya six unrelated story merge together climax attempt narrate character play bhai kill builder happy find person jail crime husband guy frame builder murder approach college friend help fan still love anything goon axe grind get jail six year return home find wife marry another guy little daughter live hostel attempt reconcile daughter cost little school go girl elopes seek attention ever busy parent meet strike deal feign kidnap one night stand go viral internet keep search seedy hotel film sex act accidentally stumble upon black money run away goon trail ambitiously mount one muddle confusing screenplay witness year story per actually simplistic somewhat bland presentation one hellavu convulted mess solid ensemble cast one performance worth praise get repetitive bhaigiri role get scope overacts fan clarify swing hip wildly feel watch understand range act make weird face camera girl strictly okay shouldve chosen well debut score well discount badly recreate den cinematography first rate music another plus point yet another underwhelming film best work till date director able match standard make highly indulgent cinema offlate
142,release big screen masterpiece enormous cast direction best great appreciation create brilliant story portray form miss masterpiece
143,movie horrible copy idea shame stop make idiotic movie
144,superficial lack depth misplaced sound like activism agenda viewer expense do
145,movie start well surprisingly play role much well literally screw good movie expect stellar performance seem ask much
146,even worth time rather sit stare sky instead movie lack everything act poor storyline
147,trash trash know think make kooda movie serve audience tada hai
148,one watch mock culture day trend
149,rubbish movie sense funny part create impact almost hour know happen movie really lose intricate storytelling use
150,propaganda movie fail movie unlike however subtle propaganda scene girl tell mom mandir hoon mummy one guy make stand comedy say desh medium sarkaar godd mein hai mean people tire gimmick interest storyline either
151,insult religion movie bore instead watch youtube video watch telegram need subscribe netflix
152,old joke god repeat scene bore trailer enough movie ott platform total waste time
153,story good overall movie per expectation need improve
154,cute care free entertainer good side bad side performances great performance stand several moment film say soooo cute fun
155,entertain bollywood movie everybody get deserve eventually much predictable might feel take long come end climax good good happens moral give star
156,mandatory give non star kid movie high rating even good movie get high rating coz boycott bollywood star kid mafias movie mean torture watch movie well less movie pathetic good act pankaj tripathi rajkumar rao seem watch nothing watch good movie script lack story know happen movie like kichdi
157,movie spend money movie money feed poor people put smile face
158,big fan true feeling past loyal fan saw trailer find promising met expectation watch release day push incident mock relation also part group art part insult specific religion festival guarantee whole movie script similar great without insult scene break heart badly actor part scene shame accept think part story guy really push get complete complete pensive face
159,story grow society set harmony society movie full even understand bollywood always mock religion
160,ever see see option less rate movie
161,full loophole try hard bring laugh fell flat actor completely waste like role bit funny rest intolerable come back beyond comprehension story big waste big letdown well give skip nonsensical movie
162,give movie seriously mind hung bad movie akshya sir say everyone bad like every movie bad atlest movie plzz corrupt mind watcher want watch skip watch judgement unbaised guy must watch
163,movie show assemble good artist get hit content serf particular audience except trigger happy public complete waste character like rajkummar rao majburi naam mahatma disappoint much come stable anurag basu movie resemble somewhat greek mindless comedy ott platform people button happy director trigger happy tingling watch minute press back button
164,lethargic movie plot everything bear till interval even
165,watch last get away kind garbage content lot option audience
166,please waste time want min back nothing good movie wonder smoke
167,positive movie eye opener lion tail macaque even inspire make film
168,movie boring waste time watch annoy
169,idiot writer director play hindu god symbol leave alone
170,watch plain white wall hour bit funny bit mean minute movie
171,action hero shout behenc thrash laugh joke star hardwork spot boys cameraman etc another anti hindu series guy mock religion probably behead dimwit know filthy
172,put description confuse suppose something else end something else awkward get role make storyline sense mins trash avoid
173,performance awesome start might get confused director narrate understand great performance movie worth time
174,anthology four short story link together screen presence engage anybody else movie story good overall movie definitely one time watch good different avatar time pull respective role pretty well do justice role even though dialogue le say must watch movie flawless performance
175,dekhte dekhte neend gyi enjoy sleep
176,interested wasting time brain cell watch movie
177,movie story line try sell irrelevant message end create nonsensical scene digress plot creates sense mockery great part society high time people start learn respect bring creativity much subtle way rather make fun community
178,movie bore talent exploit look real character look clumsy special unique boring
179,loose plot nothing new forcibly try put together story humour
180,genuinely understand hell reason portray god comical sense point push vehicle ridicule mean keep quiet ridiculed quiet anybody ridicule god
181,way watch movie mind break depression plot stupid film watch maximum stupidity
182,overt slant custom worthy content overact
183,think pay rating high pathetic comedy element good movie logic actor lame even understand want show audience barfi good make get bump royally tried similar one adult content lame movie worth spend hour
184,clear first anurag basu like noncomercial director silence comic timeings best reason watch movie mood logic maybe disappoint enjoy definately get fun movie make faboulas job bind storys one movie
185,good film story connection super great lead also support
186,narration crisp transition feel lose amidst narration credit director weave master piece actor give best specially deserve applauds terrific performance
187,watch movie long time pandemic great see movie good acting plot without overact masala come alive due great performance actor action act love movie sorry give star less watch parent team give awesome movie
188,title say grip till end need see content like indian cinema refresher
189,movie good direction great actor woth great act skill full entertainment must watch movie sure
190,movie love cast direction music everything feel good movie perfection
191,good movie masterpiece kuch jaga story slow gai thi sala aur sanya ba story main gusa diya hai aisa lagta hai nhi hote bhi koi farak nhi padta story main bhai rock pearly wonderful work
192,movie many year latter saw good movie
193,movie rock storyline nice acting watch
194,awesome movie watch third time time find something missed people give one star stick etc else offend hinduism per one star review back see offend
195,see movie script write beautifully various story line continuously intertwine without interfere character emotion instincts many movie seemingly indifferent character end together build story movie different story line keep progress wonderful see
196,dissater movie movie direction screen play
197,refine director unparallel way direction story tell like connect story scene build new plot definitely freshly make make well shoot paddy field clearly show ready harvest movie need little time enhance screenplay difference mix action romance blend thriller actor strong character believe every actor do justice girl bechmark act keep well thumbs must watch big hit pandemic ott thumb song jest woman cry cry face smile face smile eye
198,link story awesome way actor give best recommend
199,one best work come indian ott long time character interwind eachother like game ludo show one go come back picture climax link wait first one dice take game away see winner many loser movie beautiful comic moment story keep aside emotion express brilliant huge potential do justice say day enjoy basu well
200,story great flow best nip romance comedy sentiment pure class must watch
201,make well storyline movie among many disappointed film come bollywood movie perfect treat watch digital difficult time movie make laugh cry emotion fall love rajkumar rao aaditya nail respective role well hold role direction good
202,move everyone cup tea unique story tell style cinematography story line take roller coaster ride keep smile face till end act amazing especially actor
203,best black comedy movie make bollywood act cast exceptionally good well execute director enjoy must watch movie
204,every character do well everyone awesome first time felll love felt need good director sake choose good character director make act handsome need good cultivator usual expect remain best best malohtra sana suresh vatsa also amaze like yamraj
205,always difficult run story many star cast good screenplay nice script nice story lose interest anywhere full movie say one exceptional work bollywood hope remake anything
206,one show creativity show plot unite nice way
207,great movie personally think good without slang
208,easily top best film perfect cinematography brilliant character arc script comparable game performance cast music blend everything perfect script want except time become chaotic yet remove mind welcome back quite underrated director film like proven great storyteller need brilliant film delay unnecessary script change give complete creative freedom excel well pee require without censorship perfect ott release perhaps fail theatrical run ott make sure success best way possible main usp film cinematography use define colour commendable colour represent story story amongst reach final spot one remain behind exactly game kudos tbh story deserve hour long film perhaps series make masterpiece track remain favourite really wished story separate film lot explore give track second favourite innocent love story trap within chaotic world quite relatable content much darker soulful receive film well track quirky one like typical comedy deserve film perhaps road trip comic caper make fun watch unfortunately weak link lot either deserve good story remain avoided one come move everything change well wish film wise undoubtedly main man typical gangster show comedic one time gift fortunately lose competition rather give hard time others forbid want lose position else get destroy instantly soar high mean cast member get overshadow next ever dependable best actor today generation whatever role wanna give excel success may may like film always give best shot irrespective badly write script character even despite receive bad story arc compare others lift well give naturally bless act skill start believe even well father come act always abuse curse mocked bad act skill extent agree weak actor get good script ever get well well especially shadow complex role father ever track remain best lot especially unite onscreen daughter tear roll eye death make cry even see future remain usual self much improvement kudos utilise full potential see ark perform well never get see anything new besides usual happy lucky self hope utilise potential well future rise star age already excel give film work hop see solo lead role deserve success cheer rise star great role hop see soar high like instead get side role finger cross men do great job woman lag behind best actress perhaps best act lot sweetness innocence win instantly especially track quite relatable today time chemistry make want another star make chemistry ark another highlight overshadow despite junior experience another brilliant performance hop see future perhaps solo lead really beautiful act gracefully chemistry another highlight issue get less dialogue else overshadow star cast give weak performance deserve good role well act almost match star take hope improve upon future also great role short yet sweet chemistry want long waste badly uninspiring role hop get good role future make possible wished little longer episodic format instead series climax become chaotic loud kinda mess part climax kinda mess everything else perfect film
209,character story well stiched super follow
210,way comedy easy director handle rajkumars expression unmatchable funny actor watch
211,brilliant screenplay cinematography dialogue act cast brilliant music equally brilliantly sung bollywood movie long long time touch make gem nostalgic ride
212,actor movie shine respective role different story connect well four story really different unique story emotional story scene meet daughter emotional story hilarious story great watch stop laugh start dance mithoon story romantic touch give entire movie actually look good together love watch together future silent story story abit slow well write do great job movie like dice touch gangster comic trait funny thing never die one scene thrown bridge still alive fall dozer yes still alive end movie hit truck still alive movie really convince end narrative manages entertain havent watch yet miss alot
213,amazing screenplay recent time master story teller prove jem actor comedbale job respectively bit sad movie release theater comedy ease anurag sir sir rao mama support cast act memorable
214,long really good movie really good content watch
215,good whimsical story multiple intertwine thread new anymore feel bored feel glare clichés one excellent background score point pretty good part fresh good pace clichés though bad stick outscript hit miss pretty awful pointsthe pace good editing bit well especially give depth character chop pointless sequence like murder lakh shorter completely cut insert builder murder old nurse etc
216,find great movie year perfect blend everything action comedy thrill everything perform absolute perfection cast felt overact seem able deep character perfection role bring fatima sheikh completely new character brilliant begin excellent grip watch entire movie min box content story best bollywood movie time many cast one difficult task show everything present excellently need perfect cinematography direction scene camera angle perfect must must must watch
217,movie good every way contain everything like action comedy thriller suspense emotion
218,must watch muvi full everything worth watch
219,actor nodoubt do wonderful job make entertain online thing think relevant make fun mythology damn sure do intentionally affect somewhere forward get best output next time
220,usual hateness towards culture show ishwar bad light day also come basu cast
221,actor do great job steal show keep refresh lengthy movie try something new everytime give try disappoint
222,padam padam padam padam padam padam
223,long time movie good story line direction screenplay want miss minute movie lot thing happen malhotra rock screen think nail character bad luck set standard high possible meet cute act analogy life game astoundingly depict movie cinematography always create apotheosis movie summarize definitely worth watch movie ordinary story extraordinary narration keep entertain begin end
224,basu usual fresh new content actor good mention sir screenplay direction top notch recommend side
225,watch bore movie relief totally keep occupy like joy ride full fun turn funny twist
226,find since nothing decide give try movie comedy emotion love everything opinion one top ten film ever
227,generous co enjoy aint wannabe critic film genuine humor amaze exploration human behavior bit lengthy ther melodrama song laugh wildly name call scene wher fat man buttock audiences face dick towards character hilarious hospital escape scene uproarious mullet hair antic steal show film one helluva hot babe busty cleavage subtle taunt medium vote spot
228,great movie guy trust regret time watch movie
229,movie watch brilliant act cast great comedy narration good worth watch try love
230,movie require certain pre requisite audience everyone level dark humour level narrative detail hear story movie extract best artist cast show case fall category observe movie nice story tell concept ice cake shall believe karma believe everything happens good bad go share plot lay emphasis one particular actor character lay emphasis fact human ever change demand create try meet get thankful struggle get beautiful story plot state important realise influence others either good bad fantastic job
231,basu bad period however show lots creativity movie netflix good hindi movie top notch everyone justice character amitabh bachchan irrepressible kumar others actor great
232,feel complex engage comic movement far story plot seem unnecessary drag except two story kidnap sex tape stories seem uninteresting basu narrator beneficial story engage morality side character every actor decent job tripathi shine movie technical aspect okay overall verdict
233,well script movie non linear screenplay give try gonna like like bittu character mostly
234,dark comedy anthology mixture emotion bash circumstance gradually bring laughter joy audience end note fate destiny movie indeed spellbound might find story bit lagging trust worth watch cast movie brilliant moment silence performance silently creep heart make cry actor like fame bit enthusiasm people essence movie portrayal fact fate mysterious way bring thing always desire brought aspect multi narrative storytelling subject like sin virtue second chance like unpredictable game director bring life character game best part movie way every part story connects well end good note work motion art leave smile awe till end opinion since see good movie bad day make chai log account give one watch feel good dark humorous heart warm movie
235,black comedy perfect fusion black humor desi masala mix tell grand story live character get entangle set random event like game may think control thing really role assistant disinterested observer add extra flavour high velocity drama
236,story line great fun watch stole show usual surprisingly one watch family
237,movie twice actor great job cheer tripathi rajkumar rao movie really appreciable do
238,master piece movie keep edge seat twist turn plot superb performance strong direction give perfect blend comedy action
239,direction act music good movie year tick box director impress also save itselft pathetic indian movie list
240,beautiful childlike crazy genius basu chaotic brilliance act great word direction
241,movie stand strong till end fine movie
242,stupid give nepotism dude watch flim rate
243,good movie mix different story bring together movie bring philosophical theme like good movie
244,creates solid movie brilliant top notch performance especially rajkumar rao pankaj tripathy
245,one word define amaze seldom write review really rare gem watch help stop express excitement befool hater negative review give try bet disappointed anyhow
246,first review rat many movie never review movie one best crime comedy drama ever watch do great work movie well direct feel bored second sum word
247,movie unique nice story amazing movie concept different
248,start feel like watch version super deluxe ofcourse different story like first scene best film little girl surprise package sanya give commendable natural performance chemistry amaze
249,do fantastic work way different parallel story merge one movie fabulous actor superb performance upto mark kumar seem path towards become next funny one watch movie
250,awesome fully entertain write sake imdb short truly fun movie
251,kumar actor undoubtedly perform exceptional always please avoid cast boring always let movie script direction finally make one good movie
252,movie good except climax look rush well think unlike rest movie flow rapid pace character fit right path cross reason well script story convincing act part flawlessly character showcase anger emotion girl also do well respective part fresh take life complexity delivers gem
253,movie superbly direct well narrated hyperlink small detail usual classy act watch movie
254,need extra sentence lot say film almost go another post production standard somehow get saved feel like drink green juice bitter sugar gram less super make feel scene actor stand together even kudos body double camera whatever scene transition outdoors beautiful use famous travel destination early twentieth century love song listen jukebox watch film like concept make different third fourth act colour motif make something great together hyperlinks new different film industry start experiment format respective local flavour decade give try character do lot gangster already get much main usp character kid cute segment scene parent decide keep maid strong react vocally give full specially scenes hard act conversation worker deliver script demand scene fiance come real anything without many dialogue draw attention everybody search filmography show adapt rule game film do well execute good way similarly massive
255,live hype trailer script beautiful cinematography amaze act cast rollercoaster worth every minute
256,wicked wicked game late offer original feature film eponymous board game everyone child play seem caught fancy young old alike online sound like unlikely name movie arouse curiosity movie juxtaposes game game life get excited expectant see something different new last offering various ott platform anything entertain even vaguely logical seem maker set make something good kind theme story idea disposal somewhere intervening period lose way story meander hurtle towards climax case start high expectation beard director movie sidekick descend upon screen briefcase feel kind exchange go happen turn conversation take forward float den helm wacky gang introduce four set tale explain away four player game interconnect keep crossing path common thread canvas existence hinge power control story keep shift one set player another process bump ludo board inflict back square one finally boil climax four story converge common ground literally follow different fate hand different team get reward perish unbreakable master controller piece time life despite villain piece moral story die let talk team character yellow corner board story goldigger fall struggler love story go viral reverse best apna bhai lend hand mature actor still retain cockiness display right amount chutzpah ventriloquist doll highlight green corner story lovelorn majnu gyp love paramour forced hand heart put save beloved family trouble due ultimately rewarded fate top form mimic sport different look unable shake pehelwan look even guntotting moll mini evoke desire story loser carry give succor friend turn rival usurped family wife one hand tragedy fate show absolute restraint give fit performance role demand blue corner story unnecessary interlude fate kind finally realise dream become millionaire bhi hota hai part much act credit though hog lot footage come granddad live shloka indestructible talk soul body soul forever lose gun tie thigh femme lungi gang act irritant louts also common thread bind narrative usual lay back style see one many time last year seem character artist don leave industry final observation female character four story show manipulative one even child plan kidnap harden wrapped round finger male protagonist saviours naive movie finale give part kick sidekick dipicted dhan dan well well well much mytho
257,light entertainer may want miss movie start really well felt lose way middle concept mix many story many character add confusion create comedy curiosity concept use decade colourful frame background music brilliant edit ensured scent freshness persist throughout movie tripathi smile head movement enough make anyone day heart movie performances actor especially saniya malhotra inayat verma get talented kid love movie back whenever feel like game ludo think director writes concept good sin right wrong karma decide fate character way satisfy moral code
