,0
16,end movie make film less movie commercial something stupid see film know talk cute fun good movie classic barely consider movie sure audience movie even appeal skip either read book watch original movie instead worth time
17,write review felt compelled sitting film waste privilege understand remake witch original felt authentic engage fun grandma little boy make great team root one boring place actor except dreadful little boy especially voice annoy time hear understand say child find frighten way mouth open teeth extend arm much like clown cgi obvious accent suppose time kind recommend stick original
18,witch pathetic original twice amount hotel wish poise energy even accent
19,new excite sense free watch hbo max subscription make classic even waste time boo
20,ask extra word review short long need nothing else say basura case spanish trash decide watch warn
21,want like hope honestly fell pretty flat even think actor like might save great role far remake imagine movie even grandmother sort rehash character hardly get screen time character development nail many mannerism still bite overdone character also remake lack character story development decent plot dialogue even action tense scenes original transformation scene minus one beginning think good add extremely short bad cgi improvement version different enough good
22,seem day someone paint face wake miss part anatomy impression day people start burn book acceptable destroy piece art literature even scientific advance conform form acceptable collective thinking funny thing remake without exception unimaginative toothless mess compare original writer director come original idea
23,film barley consider movie nothing eye candy film engage enough kid enough adult sure audience target main stream actually kind boring part recommend
24,one favorite story grow old movie best good enough technology back always dream remake behold terrible acting suck good direction good effect cgi old film actually well ruined pay watch movie
25,always original movie book superior crowd matter give movie chance good fall short way imo way much much attention pay special effect without much focus anything else grip grandma cold start fill sense comfort original grandma mobiedid parent original movie bit dialogue father give sense type person movie basically nothing create type character apart main one hotel manager original movie bit snivel stuck character start hate redeem end one manager look confused redeem quality disappointment original set dark childrens film one focus try dark actually look comedic gimes shame story much potential
26,watch remake much potential unfortunately fall flat use awful cgi effect kiddies fan original classic stick even terrible accent save tone version
27,film many message sign racism present recommend adaptation story lack creativity political message present prefer classic family film new adaptation
28,admit little hope one begin risk sound like old man drink hip flask mutter innappropriate moment miss good old day applicable begin goodit long movie guess bad addition use properly seamless add extra layer depth already decent idea norm day use drop hat wig simply easy option terrify grand high witch transformation original film question forget prosthetics excellent makeup even excellent act actually find snake needle look awful hire real snake use one crew member pet snake cheap easier realistic simple irritate thing movie begin lack subtlety unfortunately make completely unbelievable witch obvious every single witch movie parade around subtlety easy spot less see infinitely horrify bit least movie problem mixed race love cultural nod much next person little subtlety nice yes main character black problem fact welcome change however need give stereotypical view black family like motown like southern style food mean room service scene miss sign say get away one size fit model old tired set point unchanged regardless take place difference change set actually make filming convenient think reason act great love lady good thing play character play everything quirky one work fine kid terrible irritate least kid original likeability awful bad accent hammy farce overall much paint number portrayal bad guy cliché robotic silly really good way touch earlier everything terrible mouth terrible mouse transformation pathetic wooden log ask dumpster fire
29,awful lot grumpy reviewer animation bit little cartoony accent remake well thought plain esque magical fun really enjoyed reimagining story set octavia spencer always good sagely wise old figure story similar enough consider remake minor difference keep interest give treatment sure far glossy polished original watch back back unless nostalgia bad thing promise quality story shine want fun watch certainly look review worthiness maybe reassess expectation chill grab drink fantasy film people fantasy breathe
30,remake first one great special effect much take movie actually great watch enjoy first one instead
31,miss opportunity make wonder director continue make mediocre film break fantasy film set orphan young boy stumble across conference witch stay grandmother hotel book fun performances relies much cgi opinion make movie bad every use happen get real cat movie really animal right want train animal sit forearm narrator nice touch highlight film think take break make movie find groove right get tire snobmedia review
32,film snooze look cheap poorly make bad mediocre recommend
33,bore dull make already simple stupid film story recommend suggest watch original version instead terrible trash make waste time
34,cool really exaggerated performance maybe another actress well choice
35,potential entertaining movie due way simple lazy write opinion one worst ending see film parent boy kill tragically accident end live grandmother tell witch real even woman demon hotel misfortune time witch coven gather witch plan turn child mice eliminate turn boy mouse together two child turn mice grandmother defeat coven lead high witch feeding witch potion use turn mice end turn witch ugly look rat leave huge pile money potion list witch world plan turn rat well second spent try turn child back human form shrug shoulder say well beeing mouse boy even ask long mice live grandmother say regular mouse live three year might live three time boy happy school die together grandmother seem bother either strange say least since indication none poor child see past mid teen least fun money show scene year later age mouse talk child send mission eliminate witch someone good math since two year past mice life span accord film issue potion work witch even human grandmother try find antidote capture head witch instead feed cat familiar beginning say witch get pleasure squash child normal person eat ice cream minute later say hate smell child since child smell like dog poop soooo dog poop ice cream get enjoyment squash read script good thing effect adult actor although change accent throughout movie still entertain enough improve movie terrible end
36,complete plot storyline movie nowhere without existance hotel empty people everyone high witch one talk act movie rest group rest robot know approve script remake fire inmediately makeup evilness kid personality mouse human human form lame mouse cometely different form intention trash
37,another waste time annoy turn even mid way
38,worth watch scar face point disguise able recognize witch without look eye try remake movie exactly first one seem like great actress make fool accent many thing movie wrong skip whole movie watch original worth watch
39,really want like movie high hope find cast fail every aspect weak cliché punchlines terrible cgi importantly connection character
40,want like original adaption one favourite film since first watch child however remake low budget cgi fest cartoonish character rob film potential scary sinister zero kindertrauma leave alone
41,original movie fanatic brings much nostalgia watch watch new one similarity overall complete different story really opinion use cgi storyline bland wrong use like original story leaf unfulfilled want many remake last year leave taste mouth ask question film producer instead think make quick buck decide make something new integrity plenty source material book think speak people say break fix
42,get everyone call remake remake another adaption book think people need focus compare movie book rather movie say movie lot darker dramatic one comedic light hearted never expect copy movie since remake think pro con movie true book especially end performance amaze tell fun role like story costume great especially love final battle feel grandma ghw begin really well do emotional love scene witch meet especially ghw dialogue witch chase even though unmasked form still like ghw true look still find quite terrify love performance even though felt young role cgi top movie seem bit rushed like way grandmother backstory play confused ghw unmasked form still like put pro con list kinda disappoint still like felt bad parent never get back get main character label instead name though remember give name book think big highlight movie performance stay true book movie even though time setting different change race grandma grandson mind
43,movie feel slow stupid point long interest watch care character much story interest captivate cgi garbage original film waaayyy well engaging film altogether film simplify boring
44,sure people hate movie matter love original get bad kid love love original actually pulled opinion may also find way reason hate probably involve current issue politics etc seriously bad also remember movie kid movie base kid book piss movie childhood remake sad least waited year first one lot scary awesome makeup cgi
45,surprised reaction film completely inoffensive everything need charm grandma malice etc get feel reactionary response yet another bland unoriginal trend even though adaptation book like version alright people like movie suppose act like bad thing come screen exaggeration say least definitely go enjoy adult compare adaptation say film success want
46,comment film tone agree completely almost certain organization pick story make version appreciate politicially racial hint undertone butcher classic add topic business remake kid movie never begin maker ashamed sorry come close pull play assistant original disappointed whole project
47,never read book saw original watched fam wow hot garbage character connection whatsoever think horrible every fashion bad movie ever do never accent come across force like read something new piece paper garbage movie read thousand star review
48,one wish world back time never watch movie lol original good movie weird disappointing voice movie bug human earth like try hard act butcher role really wish people stop remake movie good first place
49,watch accent wish get hour minute back
50,remake okay much light tone predecessor cheesy humor kinda cringeworthy prefer much darker spin sinister vibe comical movie offering well really good always cheap cgi let movie also clear number year forte accent mean sound comical even certain part like girl come go without say performance much strong scary version overall cast set write okay
51,vile horrendous remake movie need make cgi terrible act amaze change character race make big bold statement
52,like remake last year one awful end bad witch never look evil original one act joke seem like director want keep beauty whole film mention racial inclusion keep agenda
53,adaptation nothing like original special effect witch mouth incredibly bad well accent recommend wasting time watch
54,remake make woke film change main character skin colour original much good
55,sure make remake horrible nowhere near good first hollow zero substance remake fact annoy watch like justice role top come annoy scary perfect portrayal even need speak get chill stare think everything overly do without substance weave choreography like movement witch enter grand room meeting annoy witch movie also seem like fill body witch even add kind color movie let even talk end excited even set reminder way ahead advance major disappointment
56,pretty bad want like hate fact americanise every way like big flashy original one work eery feel grandmother make sense version know grand high witch love even nearly intimidate wish make grand high witch hideous original felt pretty even fang
57,remake film loosely base novel time boy live grandmother travel meet grand high witch sport joker style mouth instead wear mask version hold meet every child transform mouse boy new friend save day scary version scar living daylight version charcther like copy paste original like come last year change look creepy film watch one instead find one scary watch one instead know alot people say witch please everyone
58,terrible cgi awful never totally ruined role high witch accent need stop
59,trash compare original book try appear woke set south believe movie miss whatever mark try make like worried make political statement abandon focus magic story unimpressive replacement cast story change original set magic hotel darkness story movie flop
60,movie nothing like classic family think good idea watch one day watch tomorrow love version classic start version well let say ready gouge eye think great actor actress like train wreck movie first complaint movie use overly amount cgi point make movie look like second complaint set anywhere near seriously book original movie take place another place remember final complaint act even though terrible still little top accent character basically rip character conclusion people make movie ashamed apologize profusely movie good thing say movie narration give chuckle put one scene put potion soup
61,compare movie original book poor story line cgi horrible feel movie goofy take seriously compare movie fact movie day look good one tell enough opportunity sequel easily keep mood original
62,make terrible movie one outstanding child story wit spark inventive language joy throughout del originally turn great book dud screenplay anyone director clue perhaps never child random cast unknowns range dodgy accent plus well know female actor lead role kid friendly cgi exec must elements comedy child film suppose funny large pot month
63,rubbish start finish please wait waste time
64,character appeal much original movie pretty much okay way movie delivers original one win kinda wish kept british instead americanize story since producer say ver true book instead version
65,stray novel much soft compassionate gentle woman depict book poor child awful never show child innocence awful remake
66,many thing wrong film tell bother watch first thing much cgi crazy scene podium damage see fake look close shot even bother use real broken wood show lazy connection character everything felt sterile head witch wan scary silly scar randomly open see release hbo crash open cinema
67,honestly even movie bunch randomness act bipolar appeal recommend film stupid annoy watch anything else kid family
68,tell best make movie best mean look wikipedia minute copy original added black history month sauce also write point point terrible choice remake tell original much good
69,rubbish bother watch rubbish act rubbish cgi far book joke
70,bad direction color cinematography enough story really excite see diversly cast remake completely disappointed make minute film find another movie watch miss flow correct cast magic original
71,amount jade magic turn frog film prince charm original film year ago largely absent take place contrive preachy generally horrible love original film one pitch kid happily watch eyesore contrast best thrown witch cauldron forgotten upside decent act especially lead really advice keep eye original
72,put misery less painful stuck paint eternity watch movie
73,announce new adaptation make high expectation however saw disappointment unreal cgi distracts fit image turn mouse film become bore monotonous everything else context lose even hotel seem dull doubt movie nothing redeemable casting promise give good movie however performance seem bit fake essence character lose due terrible cgi performance good develop character barely appear exception couple funny scene enjoy movie element catch viewer kid probably fine
74,star waste time tolerant garbage well look original version
75,understand need take movie modern inclusive direction adaptation confuse seem clear direction overall fell short compere predecessor
76,watch tonight year old leave feeling unfinished end far long introduction story felt rush short potential part way scary year old yet felt part cheesy babyish year old poor screenwriting opinion
77,excite saw remade super disappoint realise original movie may dark today standard kid lose heart magic intensity draw version fluffy one dimensional forgetable movie
78,lot anticipation film release disappoint fan recommend film potential however never quite manage fill expectation original film far superior garbage movie
79,bland bore remake witch story waste time garbage movie appropriate kid family watch enjoy together bland adult weird kid recommend
80,heart soul nothing good say really impressive performance speak star generous rather watch original sit tripe
81,movie kid grow ups aure honest deserve truth take candy stranger parent need soend time
82,movie nothing extremely bland bore cgi fill cheap thrill ride find many many issue overly gloss artificial adaptation fun clever story version make cut seem like fast cash grab good film barely even film like commercial watch whole movie know mean
83,fun movie rubbish great grandma mouse cgi well prefer original angelica iconic lead witch new generation appreciate sure though star review people live much mind great fun film introduces people read book well promise
84,enjoy movie win award still good remake read negative review mostly think one race color abetter job question cast care smile enjoy live rate movie lower character race original want rest reviewer ask movie even make truth nonsense review watch movie review bias inappropriate wrong remake great story remake kid movie see old angry folk sit behind keyboard trash good story movie best ever really good movie well original watch original time great flare spin nice refresh story want experience mention fact millenials often want see year old movie connect good angry problem teen really enjoy one actor like simple take easy great story delight see another angle cool see creator change great job movie shin star anything narration sure even need
85,original movie hand loosely connect source material manage still call face roll eye need mess around story know classic disappointing
86,daughter enjoy remake end keep ask reassure kid get turn back mouse say surely yes definitely movie remake definitely good enough mildly entertaining adult sure leave end traumatic kid think kid get stuck mouse forever short life say rewatched version recently still think face reveal part pretty gruesome totally kid friendly comparison thanks keep daughter interest full movie length time break heart end
87,good film barely even consider movie plain simple eye candy really engaging kid sophisticate enough adult go without movie
88,impressed adaptation witch funny good act effect set look cheap artificial recommend original movie kid family movie recommend
89,see original movie compare one recommend movie boring kid adult play impressive expect end stupid waste minute
90,try really make minute first witch see really bad voice horrible understand say also like kid suppose young chris rock scene do poorly time turn cheesy bad also see original finish want see narration voice bad act finish sad cause want like really aslo one last thing mother sad least bit daughter die like care soul
91,original good many line inflection much like first movie believable
92,original version million time well unwatchable seem like intent churn mediocre garbage movie movie okay okay accent funky say least go attempt tackle heaven sake hire director justice make matter bad special effect look embarrassingly amateurish
93,remake annoying voice look act never level kid movie garbage see anyone find entertaining way time
94,movie fit genre line background voice tell story pathetic act everyone include animate mouse even
95,one good adaptation classic novel name direction good casting talented story perfect set mesmerize score terrific visual effect pretty good bfg good adaptation want miss
96,name little story leave basic chassis car wreck ensue nothing good guy go church version narration good fit
97,promise read cast list waste time trouble watch original version age well far superior
98,ever movie make case star rating accent sound somewhere cousin wtf back hells know one scene even save dog remake figure lose bet kinda contractual obligation stick one remake movie adaptation
99,young force live grandma lose parent car accident tell witch real hate child child lose friend witch turn chicken give white mouse take seaside hotel escape hop witch search since black child rarely luxury hotel gather follower present potion turn child mice second film adaptation child book adaptation star fan favorite probably fool errand try another reason upgrade mouse cgi often bad idea charm old animatronics actually timeless cgi age time inject racial divide story movie drop interesting take rather quickly one awful thing replace greatness terribly weird smile bad good reason movie watch prof
100,copy original age do well job stay version
101,movie gross uncomfortable without hint art talent
102,worth find movie entertain somewhat funny depress time back rise usa one watch movie entertain
103,incredible spooky really love little mouse
104,say people need little smart remake love share birthday great storyteller fun fact also share birthday nothing wrong original however technology give little room play execution storytelling less lot star rating simply lead black compare time historically black film revise white cast extremely demonstrative ignorance already do lot literature black character well people state political remake one really think factor insecurity minority lead role love act little much may director want play one really recreate portrayal way actress suppose bit distracting story great family film person say scary remember kid agree may realize fear adult foot mouth claw may impact child may purposefully make kid friendly ish original come sit remember terrify also may difference cgi practical effect great watch people rat poorly look update remake without updated transformer movie adaption lot people feel apart story lead character portray people color
105,present movie different movie see movie progress steady pace try keep act together fail certain time entire arc movie try bind many scene shot everything turn quite predictable movie fill lot unusual awkward cringe scene make time pas movie definitely watch time waste
106,understand remake movie especially since almost scene scene bad comment mind spin swap main character think add anything hard pinpoint exactly go wrong whole film felt feel like watch actual character actor act like character make huge difference do great role throughout year seem put much effort also do great role seem put much effort felt like try hard whole time every character basically forgettable include lead child actually pretty good think underutilized voice basically stole kid thunder explain everything already do go damn kid act something odd special effect scene lead believe might originally intend theatrical release weird cgi sequence reach run right screen come look place really case whole movie nothing seem work together result movie feel completely unneeded complete side note actually work change story little bit black lead actual backstory put spin descendant slave immigrant dealing witch continent think fun twist instead essentially make movie prop diversity quota
107,accent allow classic remake top one ruin film ten min turn remake happen
108,scene event take without anything new put parent take girl trap paint take mice one greedy kid loud parent take witch take hotel manager maid take kitchen drink potion take mouse get tail chop take witch take pram cliff scene take men wigs witch replace passable woman take kid go back parent take turn mouse back kid take get return cgi cat
109,good potential movie set cheap bland look like channel movie bald woman mice really much add diversity add different political issue film
110,good need good sadly one film remake seem necessary someone love child interest peak inconsistent throughout perhaps rush special effect look decent part woeful others display personality fair say accent anyone remembers think span country chuckle please please try give something new original stop take thing already make make ten time worse extra point cast wonderful make want watch pay download money go something less awful like
111,enjoyable time see top time fun love
112,modern inaccurate theme book set original movie also make one also full modern take work well establish piece
113,actually happen grand high witch resides room number come stop pay much homage film movie suck compare original
114,whole film felt like everybody hat special witch film really stick audience felt repetitive bland reccommend prefer original film garbage make read book watch movie
115,sick see destroy many good movie change actor political thing sad
116,hop good time movie however watch another cheaply make cgi kid movie poor artificial act recommend
117,movie remake one compare rest cast original remake cringy watch cgi compare puppetry original mouse talk float around long rubber arm stupid come close embarrassing watch entire cast original sooooo much well want watch version wash bad taste new awful remake mouth even finish version bad
118,good liking grandmother grandson relationship flesh nice see kid grieve period think lacked version fall apart hotel say like role seem like try real hard guess come really tacky cgi well replacement practical effect mice hilarious cute version grand high witch perceive something ancient outer worldly truely malevolent tell witch fear worship rich snob anything accent place hard take seriously understand purpose big teeth either actually use eat child point seem like something sound creepy paper make much sense beyond suppose film worth shot like story really pal comparison version still hold day believe
119,story rubbish much cgi actor black unlike book also set unlike book disappoint
120,finish watch stay close book minor change change bother much cast excellent clearly blast say found whole experience bit bland toothless bad mean little safe comparison source material even movie
121,absolute joy start finish honestly get hate rehash original one rare time remake make different choice work watch
122,never know need remake nice see diverse cast modern twist movie job comment bash film disappoint clearly reflect lack appreciation diversity time see lot remake diverse cast talented actor
123,sure negative review throughly enjoy suppose adult enough scare child
124,movie bad act bore dialogue original adaptation story much well always well recommend
125,terrible neither great cute little movie watch kid honest interested hilarious accent mean bad way suit character perfectly
126,suspenseful original great depiction less fortunate circumstance many book still feel sense nostalgia excellent film parent fan original share child night dimly light scene help convey fear macabre villain well compose family film help alleviate woe difficulty thumb
127,remake version well do modern overall entertaining overwhelmingly perfect hit spot fill role hand cgi bit rush good yes good worth yes like original love retelling
128,love movie start finish understand people like wonderful whimsical movie kid adult alike version good thing different version excellent incredibly loveable grandma character enjoy character grandson black give new perspective story clearly relish role give campy intense performance toe set design cinematography also excellent also glad ball commit event take place want spoil movie understand watch give chance make mind one new classic
129,show expectation pretty amazed talent performance incredible get award part movie nice location beautiful costume catchy storytelling adventure
130,know think even manage make movie great make watchable make good movie
131,reason see movie performance balance humor warmth way try best fault cover performance lot awful cgi none charm creepiness original film practical effect movie great idea much cgi spoil make feel way cartoony
132,film people disability movie already need artificially low rating
133,funny movie rest live like comedy like millennial childhood pass without cool computer game great actress sympathy give fashionable sophisticated witch know people rate movie put look injustice act remember low rate wich liked go see propose producer make mark millennials people like movie special effect
134,expect terrible movie surprise like depth relationship gramma grandson although paint scene miss set different make sense consider cast stray much add little insignificant change give new life example head witch die nice addition imo watch stand alone film compare movie entirely book think enjoy kid def like new version think well think try think character use play well really like
135,even call something else change character main cast fit specific narrative work
136,film poorly put together completely unnecessary make cgi none sense recommend
137,film problematic strange film proper direction special element element racism derogatory term well recommend
138,earth make sense name inclusive minority adapt book write author revolves around land heritage completely every aspect scream blind ethnocentrism think justified point like order stick spirit original may lose otherwise case many introduce element adaptation real point give spoiler time new character ability introduce start think wonder go used story create new conflict build tension add depth set epic confrontation time let soon something new introduce promptly forget result waste time distraction water original story climactic moment simplify hurried pedestrian way possible book film much good term storytelling also introduce plot hole big confuse child one occasion pretty forgive come plot hole child story get point put like dumb kid matter reason give star instead one change come appreciate addition snake like mouth witch add feel witch inhuman creature line source material last issue one make really hard give even star mind numbingly lame dialogue sure direct quote mean nasty witch really mean nasty evil hard keep track probably analogues character awkwardly state obvious viewer mean nasty witch try see reason character communicate another character
139,love original kid watch time even watch one hate remake one bad movie see
140,patch original film even make end film need make definitely one
141,love original movie cute watchable usually like remake amaze actress per usual top accent character know people hate soo much review really like voice think mature character voice make fairytale like translates humor mind cgi fun pay see theater nice night love family young child prob scar chance without expect original might like
142,always tease something family fun charm enough adult frequently deliver like use case yet movie adverse art filmmaking constantly give middle scene still show sign life nice look shot edit inspiration behind time feel like sleep walking never director deliver tour force pitcures usually find balance fun dramatic typical shmaltzy music use bear constant visual effect little favor like bfg le effort put say something basic scene start promise end extravaganza make want hide away forget saw scene particular witch reveal plan one embarrassing thing year help flex visual effect scene sight make want stop die overbear use definitely help neither overact extreme unbearable main protagonist laughable see threat point bad look even bad share scene play grandma main child lovely typically charismatic even try hard know family movie end day seem want drive lane yesteryear see demographic people enjoy clunky disaster bad act poor writting much post work feel plastic heart warmth movie try hard bore adult horrify
143,bit turn negative review decide watch film anyway say pleased story effect music act recommend watching film clear mind try link movie see already express current situation society world different today new story identity sympathize world today kid family enjoy
144,like plot movie even though happy end think want reveal end watch movie watch ratatouille meet pennywise watch course act amaze
145,thing miss version never beat think choose someone well love grandma
146,different take book compare original movie daughter enjoy scare much original movie thumb
147,someone grow original film wonder make crappy remake simple answer think film closely follow minor tweak make unique design maybe creepy original witch definitely keep creepiness unique change third mouse bring uniqueness story slightly great great song add scene turnoff crassness towards begin get help kid basically tell stop cry something traumatic use cgi every animal work get wrong even cat cgi feel necessary even set perch scene cat normally film great age warn little one may afraid scene take disguise nothing major little cgi edit mouth practical cgi claw hand might enough scare great remake enjoyable
148,take classic story know seaside town kid luck witch serve big piece good old apple pie get bad film far effect good act reasonable quirky fall badly aloud make
149,think gonna bad base trailer actually fun watch
150,watched movie enjoy almost cgi good tell story fast paced way specially action scene guess child enjoy good rendition
151,movie perfectly fine review people whine original well valid opinion guess still watch version existence take one away best movie ever exist never see original love one book exist multitude
152,strange weird movie well do good movie watch
153,excited watch patiently wait love start promise really go downhill best get voice suppose girl distinguish voice clearly child voice actual kid voice realize almost three hour fell asleep halfway watch kid lose interest year old say like two different movie scary really great makeup affect witch talk mice different end spectrum say terrible makeup really good great cast good performance movie hop needless say
154,movie breezy movie cast terrific especially grandmother must watch
155,love great see fresh take story big fan first new movie also think cast perfect high expectation movie happy fulfil also like change make first movie mistake closer story
156,stupid movie ever see really sorry money production waste make every book story form movie believe saw lead actress disaster shame
157,love version fell love graphic actor perfection slightly different storyline perfectly execute spooky yet funny climax spencer wonderful job like always think go different witch exquisitely evil predict become classic highly recommend high horse give try
158,hell end three kid two stay mouse get human try fair original movie practical effect darker tone good animatronics excellent makeup cgi lot cgi good may charrming sure narrator story go rail become child family friendly original crepppy memorable thing memorable funny accent see makeup practical effect back never forget one forget right away awful good movie averege
159,find lot remake get downvoted grumpy middle age people stick past like anything come especially remake movie love child love original witch love book love movie also love one different point remake something identical yes also use lot cgi well point remake something go utilise technology today movie seem lot tone original book simply use special effect really pantomime original story way tell original take one love new old place heart
160,creepy like warm feeling also wonderful family movie cool
161,performance beautiful design consistently entertain love original love one fun age though part freak kid listen crotchety critic
162,feel whole film bit rushed grand high witch accent appal one point thought start accent way patch anjelica leave disappointed performance narrative annoyed
163,watch grand high witch horrible accent terrible act performance suddey recognize come always untalented unappealing understand keep get hired
164,different movie original still good movie make decide
165,go remake one best kid movie make good somehow point point give story good
166,new version film expect nearly good original redeeming quality try best simply say energy goofinies character accent little emberresing listen fine lack charm fun first one bacause interested much want cast fine reletable one first film also special effect character use level original good one time watch
167,awful name think boy personality robot story bland try hard time witch look stupid remake movie correctly
168,absolute waste time worst film see year bother even watch preview bad film ever make
169,love talented actress suck witch child story good evil evil although surface seem keep original film soul even added soul music honest afraid screen writer witch insist destroy classic buck
170,sure begin one let wind clock back talk original film base book read classic book name enjoy creativity throughout first adaptation work many issue stretch small story fill run time feature film absolutely notable negative film version well mere minute felt like eternity sit miss mark almost entirely film begin montage image showcase fact witch exist world death parent young boy grandma flea expensive hotel get away witch believe follow know end go hotel form witch conference turn lead young boy turn mouse well another young boy hotel two along another mouse venture around hotel try escape witch premise intrigue part equally strange fun say idea create book mediocre film remake nearly exactly every way nothing new material nothing criticism honestly aside one major thing really appreciate ruin original film end way leave disappointed remake actually gut something wish original do reason give film little praise film end rest absolutely admit enjoy first act film make enjoyable grandmother young boy love get hotel movie take chance witch chew scenery good way play head witch although absolutely commit role blast find performance way overdone commend go work major issue half screentime duration movie end director love late effort less stellar say least thought great film truly love one film since year ago top also write screenplay del really sure creative brain make copy paste original much talent behind lens still scratch head final result believe film worth anyone time available hbo wish
171,much del film freaky heck never let year old watch city truly understand rat
172,life even begin fathom estate allow joke adaptation happen subtlety darkness maturity poignancy novel previous cinematic adaptation completely miss end respect sort time around sadly waste time heart wrench discussion boy grandmamma life death replace terrible cgi upbeat music ear grate voice give horribly miscast misdirected role grand high witch take level camp make witch terrify fact pas ordinary lady without raise suspicion witch new adaptation give away instantly scrip writer utterly incapable subtlety atmosfere seem grand high witch transformation also jaw droppingly lazy badly render cgi slit mouth claw dress animate snake shame really appropriate team do justice source material earth adaptation americanise american audience really lazy adaptation fail every possible way mean close novel claim film disrespect grow book film new generation child treat way treat
173,everyone childhood classic great think best thing original muppetry use prosthetics cgi great amount men drag ballroom scene pretty great story plot hole day grandma adaptation real though stuck grandson believe whole thing think probably favorite thing story keep see review say emotional connection please emotional connection kid want one new version get rid plot hole particular get rid paint people remember original two different people painting explain also get rid cut finger thing glad step little away fat kid trope new adaptation hat original overweight entire existence character need revolve around overweight big change two end end left shock know anything original know controversy good witch thrown original story new version play close book way enjoy kid story scare kid little talk year creepy show saw kid bald witch turn kid mouse
174,omg world go crazy new movement political correction destroy remake ever offense spit fantasy masterpiece
175,decide give huge fan original know bad saw name del andòn attach thought may actually decent wrong watch first minute know bad go bore everyone attempt act like professional movie critic talk load technical thing entire movie make cgi character model ridiculous look animal fake everything everything fake look see well cgi movie fan film mean wrong dress people play part actually look real computerise everything make look cartoony hell decent job accent weird act pretty darn good scar hell young sibling character design ridiculously fake silly ultimately flaw brilliant good job act wise enough save film original heart soul genuine magic drew people remake none surprise andòn even involved make film spend money butcher destroy name wonderful book name nowhere near remake insult please stop disrespect destroy classic movie
176,cast decent director get piece junk terrible act write poor poduction value time watch original waaaay well
177,new adaptation dahl witch bland boring movie magic excitement nothing set movie apart every movie may see even predecessor fan film recommend
178,beloved book transform screen fantastic performance distinctly tale remake disgustingly disrespectful mess embeds race politics exclude characteristic feature worst act ever see see snake plane stand bad worst dare turn witch mess film felt need remake cash remake properly need rewritten
179,say somehow manage tolerate anne cringy performance intolerable awful cringy attemp accent narrator continuus attempt sound funny narration find remake positive original lack even basic aspect like act bad act btw like ever
180,tick box classic ruin sake ticking box original hilarious kid hound highly amuse late remake leave look look know one meant funny look film felt sort empty spoil go plot see original advise know plot already graphic clever feel immersive original example simplicity good set humour kid want another remake sake remake writer lose create something new exciting
181,great british classic upset original terrify mean genuinely terrify hint cgi put load racism purpose serve grand high witch cast mistake hathway genuinely amazing actor honestly word
182,announce completely shock excite like interest whoever gonna make big shoe fill cast perfect match week later add well board covi cancel theater release film regularly hbo work together release stream hbo actually surprise much close iconic novel original film always iconic performance unlike anything sell role different way work well everyone else cast really good whole love imagined version iconic produce del great job listen negative review understand great modern adaptation negative remake fun recommend young child
183,lot grumpy nostalgic adult look movie kid love
184,great expectation movie cast reason finish watch amazing always fall short movie know great look like even try suppose family movie kid joke scene add young audience cheap unnecessary like aim toddler lot people give lot hate remake black lead role really stupid fact use actor change anything like say best part movie
185,really want like even good original adorable kid annoy much sadly used scene thing act really irritate accent bad even understand say never anti train last movie one buy first class ticket go try fill shoe least try
