,0
10,film family impose another keep dark secret hidden beneath surface achieve set tell multi layer story widely entertaining manner without sacrifice believability central narrative say ineffective film mean come craft weighty social commentary guise light fare writer director class film follow low class family slowly integrate life upper class family lavish household entanglement spun web deceit lowly family find skating thin ice come keep appearance twisty satire social economic disparity society swing broadly tone sometimes threaten tip edge never feel less meticulously calculated tonal shift reveal anything story take away overall experience act mark major plot twist revelation keep film one step ahead viewer time blind expect unforgettable ride
11,want see movie stomach knot anxious many scene want see movie conflict root answer see tick along quietly boom ear symbolism varies obvious might well make subtitle spell time subtle might realize connection symbolism day week master conversation spark worth cost see film make think film see watch see friend family dinner table conversation overflow opinion realization
12,film tap tension cause widen gap rich poor around world film deliver strong social commentary interpret universal level follow two family opposite side social financial totem pole darkly entertain suspenseful look poor incredibly cunning family live filthy basement rich family polar opposite protagonist film make play guess game two family rotten show extent order live comfortable life devil detail grotesque critique social inequality psychology money
13,often think genre mix comedy thriller difficult bring two different kind reality extremes mix easily unless nature narrative demand comic first half somewhat slow deal infiltration wealthy naïve family streetwise poor one action develop along serious line second half atmosphere create first half still carry surreal edge believe subsequent action sufficiently thrill horrify brave attempt end leave feeling bit numb seem lack solid centre serious theme look trivial comic theme look disturb rather entertaining bit tasteless really
14,movie masterfully write present large cast older audience realize rare movie like become enjoyment come get know member two extremely different family one poor rich live come together wickedly enjoyable first half second half house card begin shake finally collapse fury dread perhaps even enjoy enjoyment probably much movie make skill nasty turn event violent final scene see one foreign language film year provocative throughout wonderfully act packed significance live polarize society many live luxury others live comparative squalor block away accolade already surely continue receive
15,film far worth watch score masterpiece film decade even film year understand people give perfect score unachievable opinion nothing perfect
16,amazing film essay class divide lovable nasty people tough perfectly execute quite clearly cross line mean mean bother work class upper class easily argue parasite refers one family try suck another family dry upper class drain labour low class expect grateful also something theme metaphor die cultural tradition replace modernity dog eat dog homage idyllic past culture relatively classless way must watch handle subtitle
17,metaphorical say show paint make statement without know absolutely nothing talk critic movie say exactly metaphorical obviously know talk write something movie sure understood metaphorical comment movie quite fair precise build basis visual symbolism easy task find others little difficult also put type visual metaphor foreground sometimes leave public interpretation others simply play camera film technique tell story clear example first time visit house house show low angle shot ground show superiority house environment character rain scene middle movie simply wonderful family plummet miserable reality camera descend peculiar way many example throughout film fight cell phone house look like animal fight shot house close immense house open wide lot voyeuristic shot provocateurs vertigo symbolic use stair throughout film something quite coherent since film speaks especially socioeconomic class social race stair simply step others real film play question leave answer interpretation represent great majority poor class world act parasites gradually owe class take advantage comfort offer without difficulty live ground precarious condition hand practically useless being nothing child educate others clothes iron wash others food make others family least show good even well many college student sister great skill lead create perfect plan even manage sophisticated teacher control support due poverty hope take advantage kind talent minimal final shot movie play give perfect blow culminate story write letter dad probably able read dream dream shot beginning show exterior house basement time without sun showing begin life dark empty hope
18,shortage film depict injustice social inequality originality scarce large proportion population poverty line noteworthy filmmaker produce work attract almost universal acclaim generate great deal conversation warn film everyone especially averse gory ending step back story twist turn narrative premise simple family petty crook live abject poverty get lucky one one trick way employ heartlessly wealthy family role like tutor driver housekeeper gullible family easy deceive crook manufacture various scenario advantage occupation luxurious home crook add new mean concept home invasion plan come stuck find secret dungeon lead horrific consequence film take much time develop central premise various sub plot descriptive prose offer actually happen point film paint intricate portrait normalisation poverty class privilege set family never question place social order acceptance destructiveness human spirit make change impossible condemns society moral bankruptcy film political discourse black comedy sprinkle funny although improbable moment film style express polemic obvious way world occupy smelly cramped underclass opulent world rich low hang fruit also find element magical fantasy require unequivocal suspension disbelief accept family loser easily dupe family high achiever act tends towards wooden difficult warm particular character film climax offer little ambivalent balance hope nihilism leave viewer decide family parasites many critical pendulum swing towards masterpiece label perhaps closer reality describe original engage disturb tale endemic class tension oppression helplessness tenuous message universal relevance
19,sorry must live another planet understand film oscar rating felt little bored part felt uncomfortable review film maybe aspect analyse work intellectually still felt totally hype
20,write want describe raw initial state finish film state complete awe star wall kind awe truly work art sheer masterpiece film ooze mastery every little detail tell story draw like moth flame grip hard never sway genre gracefully offer comedy dark light drama horror thrill package seamlessly convey throughout breathtaking performance across board watch share know common thing take whole level materialize thought idea thing word communicate extremely rare experience thing film name small number movie actually make feel way incredible prof master within cross genre domain take charge actually feel like safe hand watch shape scene perfectly true master trade honesty feel like go experiment time go still experience piece art absloutely wholeheartedly love every single second film mindblowing
21,suspenseful scene decent plot along comedic dialogue metaphorical masterpiece critic user say feel though many people try expert critic like episode entire town write crazy yelp review restaurant
22,watched movie good movie understand best picture think movie deserve sure
23,movie hype wildfire sort ovation talk etc grossly overinflates expectation film read review call something best film ever watch say film almost guarantee share opinion afterwards flawless masterpiece remembered century others think reason hate either since undoubtedly accomplish entertain piece filmmaking may hate ideological reason something definitely fishy skew helpful unhelpful ratio review review may may point sort campaign orchestrate manipulation least outpouring emotion people roil funny really clear get roil reviewer talk underlie theme motifs whatnot vaguely allude class struggle dash political allegory one far write sort concrete analysis decodes film point literary cinematic political psychological allusion specific scene read enough review know always least one arch geek take challenge post something border coherent insightful reference great place start perhaps yeah suspect aggravated sensibility anti anti capitalist type rail lefty gooder subtext want film storytelling agenda silly expectation since storytelling throughout history overtly agenda drive definitely pro capitalism film quite ambiguous morality one really root hate actually one subtle grandiose achievement point criticism act may may annoy speak fully judge improbable side although fun factor watch unravel counterweighs contrive nature initial setup final stretch quite deliver unnecessary rather maudlin coda overall strong work definitely one year must see film
24,step powerful film comprises metaphor allegory need think beyond certain level manifest throughout worry understand film even fail unlock code unlike welcome audience multi genres tonal shift mix take turn every act comedy dark comedy heavy drama horror thriller mystery name director wonderfully convert smoothly without let audience feel bizarre transformation merely character play brilliantly execute layer layer interesting character development progress plot forward ultimately produce comprehensive film professionally handle cinematic trick synchronize every possible element great good excellent use cinematography technique superb artistic value information pack dialogue lavish architecture production design vibrant colour certain scene feel little long weary cut short add new scene instead pace well entertain musical set piece utilized background help produce rich tone distinct element suspenseful moment edge seat without notice point recall experience inside hall strongly craft masterpiece film social theme satire find place audience heart short one episode
25,first screen theatre understand hype around parasite watch second time home impress suppose kind flick write review month later realize remember much even see twice read praise comment note find quality describe people comment another movie
26,fact people vote win film festival award give anything high platform actually exist family live poverty line world nation whose kid pass national exam fold pizza box suddenly become world class con artiste overnight infiltrate wealthy family thing take dark turn audience suppose feel sorry poor nevermind greed pride total lack character insult intelligence least account real still give honest review
27,read glow review especially film one best decade see plot self anything ground break technical aspect film flawless enjoy first hour end total let lot plot hole get agree reviewer family typical rich snob father work money come home home always child polite domestic problem family darn naive foolish terrible people mean mixed bag much engage heart felt piece foreign cinema highly recommend watching
28,saw much talk film fan thriller film surpass expectation film poor family cleverly cunningly become employ wealthy couple pose unrelated highly qualified individual film begin like dark satire proceeds captivate thriller end like surreal crime film entertain inspite sad stuff show poor fella mind demean grip weirdly hilarious
29,movie masterpiece mean apparent hype get foreign film try film try genre film good actor good good cinematography cool scene like flood late film twist near middle film good twist like minute late film semi bore point bad see less stellar film criminal make one stupid horrible decision another comedy suppose funny dumb serious film sit think criminal eff moron believable see right one suspend disbelief one bad decision even two every single one believable criminal good pulling con get employ wealthy family make buck become stupid work bad decision start wealthy family go camp criminal decide hang get drunk make mess wealthy family living room one foreshadow wealthy family come home unexpectedly mention bad decision let former housekeeper show unexpectedly next bad decision handle housekeeper husband criminal hold hostage threat disclosure even one think try negotiate something sure one eventually like minute later late film feel slow get twist story really happen within maybe first minute halfway movie happen road criminal family make multiple bad decision point housekeeper husband living house something like year look healthy living cave like condition year sun go look healthy worst film ever see deserve high praise rating get deserve
30,sure hype much normal movie great definately oscar worthy rabbit far well watched hype dissapointed
31,film best film travesty inane rebarbative empty childish overlong silly dull clutter generally irritate social message presume one garble superficial hollow exaggerate mind numb effect easily pleased people rave film dude secret basement flash morse code message every day light upstairs occur anyone fix light one example intellectual level utter narrative drivel subject take long others bad enough leaping different great bandwagon afraid new social idiocracy live mean subject kind clueless jejune fantasy comedy horror melange next year
32,director say always try overturn viewer expectation hop late film succeed way winner festival indeed thwart expectation question end strict genre classification film conglomeration comedy drama satire crime horror anything else throw mix see film statement rank class inherent capitalism invisible eye say film depicts inevitable crack appear two class brush today increasingly polarize society characterization fill many stereotype lack realistic human dimension leave statement without much impact film look class difference two family one well eer well family life struggle live cramp bug infest basement apartment without many amenity except toilet build kind shelf father taek fail business accumulate many debt son daughter woo sik jung dam series repeatedly fail college entrance exams mother sook jin along two child fold box delivery company even get right worry leave window open fumigator come around get free extermination steal free next door coffee shop hand nouveau riche family advantage kyun ceo high tech company family live spacious modernistic home protect sturdy concrete wall attractive somewhat fragile wife kyo jeong teenage daughter hye hyper active young son song jun wealthy somewhat elitist attitude ideally suit torn apart ruthless grifter aid friend woo hire private tutor hye course forge university document convince trust competence conquest way cunning woo concocts scheme secure job household entire family young son bud hire jung art teacher fall invented story impugn character driver housekeeper provide employment opportunity time deadbeat dad taek wife sook say character film look cynically time lot compassion character even villain compassion however seem extend loyal hardworking household worker work scammed existence go detail whole escapade backfire twist top unsettling even though utterly implausible comedy sweet family drama turn tumultuous melange hidden chamber revenge bloody violence torrential rainstorm people hide bed mayhem may come mind clear funny satire sharp edge yet hardly one critic describe masterful dissection social inequality ask wanted viewer get film say hope give audience lot think part funny frighten sad make viewer feel like share drink talk idea watch wish nothing drink little may trouble remember film
33,rat average movie know create much buzz
34,find prosperous family occupant slick scando sheek home fantastic provider family quintessential fashion tech entrepreneur wife two child seem want anymore already family precariously vulnerable social exploitation young son saw ghost subject seizure daughter hopeless language student see tutor class opportunity get boyfriend wife highly impressionable fully competent tackle issue two child addition whatever job create work employer driver housemaid tutor daughter wife respectively seem happy employment another family four reason sure live basic accommodation poor part city family solid job explain whether due fecklessness sheer bad luck despite best effort ability seem unlikely case see clever albeit way example happy trick way get pay bad job actually fold pizza box correctly tutor home recommends son temporarily replace tutor daughter one condition leave alone ask return soon snowball member family shamelessly exploit family employee crime follow official university document use gain employment encourage mi diagnose mental illness young boy two people fire destroy reputation food alcohol like smell man underground year barbecue sword meat stick dead perfect nowhere claim respectable family contribute society positive manner clever immoral family continually make bad decision key moment bring downfall parasite entrench downfall become downfall host
35,get love people movie start predictable slapstick comedy take sudden turn bloodsport parable class warfare finish guess irony really original character unlikable one dimensional amoral lemming free enterprise economy make way personal aspiration ambition accomplishment simply result circumstance luck wealthy poor equally dimwitted amoral self interested
36,get fuss film average every possible way interest mid way become boring compelling
37,really amazed category film lie funny know serious say know good people award film prize sure problem something hidden deep movie see
38,movie interest story line never million year win oscar best movie year decision sure world live unfortunately
39,line good something new play little slow time great
40,veteran chauffeur wife kid wonder one fluent art wiz expert computer skill mastermind deception skill unemployed life scummy basement fold pizza box peanut wildly implausible easy con rich family ridiculous caricature rich people apparently get rich soooo stupid employ son sister father get sleep induce snail pace predictable setup entire family leech way rich people home inside home rich family go vacation poor family literally start rip home apart stupid drunken frenzy old housekeeper get rid horrible way cause dangerous allergic reaction show reason let old housekeeper keep husband hide basement house live four year best explanation hiding loan shark flicker light morse code style small boy house decipher never tell anyone therefore utterly pointless family know secret stalemate apparently forget instead end big fight lot nonsense flood lot violence father kill wealthy father arrogance towards poor certain odor leave two wounded child die run hide basement actually step son lie half dead enormous puddle blood order get basement think director forget add five million plot hole point near end movie take another tonal shift towards sentimental realize actually suppose sympathize poor family despite acted entire movie movie wildly implausible first half wildly predictable full weird tonal change plot hole overly construct underline muddle point social inequality nothing really make sense love total crap
41,social inequality bunch con artist take advantage naive wealthy family story convolute far long people grasp find depth already waste much time write anything
42,movie one many film reinforce people give ridiculous thing watch foreign film scar subtitle miss best film ever make minute subtitle get use even realise read back movie fantastic film really set genre experience drama thriller romance horror one film actually sympathise character even see villain give anything away say must watch one best movie
43,watch masterpiece felt miss something major twist leave told plenty people amazed twist lot surprise sadly happen really felt miss huge feel never come predictable much comedy expect see good see tho
44,story scene pretty cinematography yes character build hell plot much character miss resentful ignorance towards rich yes shallow depiction poor much convince stretch movie think start understand character bite next stretch make scratch understanding try rebuild end make fail attach character enough entertainment film maker try tell audience completely get match hype two hour life
45,cinematographic gem recently reward prestigious one one advice give savor fabulous movie strict minimum information film might schematically split two part second one quite surprising unpredictable script excellent cast globally sumptuous especially gorgeous jeong may confess crush postscript anecdote certainly insignificant literally astonish middle film proletarian family give orgy coffee table cover manifold dish include two cheese industrial cheap rustique bleu
46,excite see due rave review win best picture warn theater worker first half hour slow get really good make first half hour keep wait really good part find exact tedium family really likable violence necessary either seem way make worthy lot nominated movie violence end seem way get respect something sad horrible opinion wrap mind around fact movie compare best picture go vote vote drivel okay get wrong merely okay record love movie subtitle see several amazing one one
47,well shot crafty production like original story sure much great movie mean good watch find far fetch negligence character rely stupidity favor
48,movie start fine pace interest basically much offer suspense insane plot twist basically understand hype revolving film
49,film show humanity glory try claim rich evil poor deserve well delusion create make feel well terrible selfish greedy unkind part human nature matter much little humanity still exist humanity problem problem world make suffer day day cause end human movie good
50,lot great movie one predictable degree seldom experience major event predict way ahead happen make watch movie nothing wait game deep definitely clever director ever reveal make movie experiment explore hollow movie get away still world hype least bit surprised
51,movie try say capitalism cause rich poor become parasite poor scam artist lie money rich use poor nurture kid mess story masterpiece real world poor definitely fight major barrier get ahead movie depth symbolism amateurish character one dimensional inconsistent dialogue rich poor totally unrealistic movie make seem like poor scamming bumble psychopath rich naive emotionally clueless ignorant view world make realize disconnect reality entertainment industry official reviewer become maybe try gain money audience share overseas market promote one
52,language movie contrast drivel churn story great acting great director maintain tight control throughout must see work
53,appoint glitterati champagne launch inebriate fanfare stratospheric expectation unexpectedly mid journey iceberg crash unsettle sink feeling follow agonizingly slow cascade drown horror another mediocre superhero movie might rank favourably far cry stylish exploitation film
54,one bad movie ever sit character draw storyline annoy dialogue make enjoyable act movie watch chore
55,even begin describe film fan director always excite new film announce film deliver like work uniformly excellent particularly poor family father house maid rich family camera work chuckle halfway point twist make extremely uncomfortable excited story next story take nose dive cliff never recover film crawl towards conclusion wait get theater time hop end arrives already check interesting failure lot mind end really underneath muddle point class truly make like film go far darker go dark first place film try many thing leave feel cheat see movie think go get keep think back one review blurb trailer paraphrasing film start one thing become something entirely different yeah become big stinker
56,recommend friend laud many reward get watch high expectation movie call comedy place relatively funny therein lie problem movie undecided genre want drama comedy horror action story depend plot twist keep go predictable unexpected outright stupid talk finale look nowhere force viewer end lackluster end bizarre flick way great give slightly high rating need counter balance review overrate movie
57,best picture never know translation horrible fill hole act
58,making fun farce watch first hour thought madcap comedy yes amuse absurd way start weird place call social satire dark amoral incoherent protagonist family scammer profoundly unsympathetic wreck live everyone come contact victim fellow struggle domestic worker film maker seem see downtrodden hero film story also make sense meet solvenly helpless inept unemployed opening scene scold simple job badly assemble pizza box suddenly become master con artist take aspect live household wealthy family run everything efficiency aplomb bad write masterpiece employer absurdly naive hate much director seem want silly also hardworking accomplish love kid almost every way morally superior people prey upon director upside world view wealth comfort make deserve whatever happen fat employer original employee seem consistent sort moral compass spoiler say climax end movie unsupported precedes moral sense also term character previous behavior writer film express message film simple essay unadorned act cinematography dismiss childish unintelligent mess recommend call masterpiece though think director lighter touch remake something coherent
59,family incompetent struggle fold pizza carton miraculously transform ingenious con artist infiltrate rich home successfully pretend deliver service clue inhabitant house hand incredibly stupid notice anything wrong except wierd smell impostor refuse judge smell bloodbath follow end ovation star rating imdb bad story actually perfect story base wrong belief poor expect good rich never good enough stereotypical character follow make care moment poor father show deepness monologue living plan check smell heard rich father complain family member interested filling belly junk reservation cause kind harm end know suppose dislike rich family although like either see wrong urge society favor nots matter actual trait might strong reviewer take side even find lovable find even disgust actually disgust great movie really anybody watch movie interested story award politics fact movie major surprising foreign movie marxist movie far valid argument leftist concern look like whole world praise happen sure fan care art storytelling direct think believe ultimately show nobody deserve bunch idiot clash stupid game money think someone build house want live right must someone knowledge skill integrity otherwise roof collapse everybody really find fair deny
60,concept new make good movie hype people review mob mentality movie
61,tried watch movie fade first ten minute surprise first scene slacker family funny entertaining remind begin way second viewing stun engross entertained way perhaps best film year see yet story slacker family stealthy make way life rich family become employee rich family know relate poor family discover man live basement happen former maid husband ensues movie become detailed fun thrill entertaining way movie tend drop near end close climax find usually get bored point film almost remind dark humor thrill fact movie come mind though different film take class prevalent seem rich poor similar middle class even present movie tremendous movie glad give second chance best movie year star
62,film think lot people try read much find way much symbolism movie watch find anything else
63,think great cinematography trick audience think film whole lot deeper groundbreaking actually plot rom com gruesome flourish end allow people turn type incisive social commentary difference exist enlighten successfully decipher director writer seek convey mean necessarily say anything profound need stop pat back understand mean realize despite pivotal role underground film significance remain painfully surface level see lot people separate movie half fit first half fairly interested saw take plot structure lighthearted comedy willfully accept unrealistic event start wonder hell alongside universal acclaim former housekeeper return stupidity ensue yes moment end inclusive signal dark shift surely summon praise film start break accept gullible mother seemingly passive father opposite family begin infiltrate every opening time genre simply find absurd fair foundation build tragedy existence first half movie make impossible take second half seriously suppose top genuinely care happen people save tinge regret take knife chest find impossible tutor son survive two skull crush throw rock head genuinely think anything stupider commit murder first place even give heat moment motivation almost peer pressured give high review simple fact see none low mine feel right unconnected need insert comedy element seem present others even either smirk one corner mouth funny throughout never really hilarious prettiness strong feature say otherwise contrive
64,hype around film win prestigious award film best expect lot movie story great break family hustle work rich family one job time pretty good act cartoonish lot dialogue movie sure well write script actor seem read line lot time use body language really express character much accustom film disappointed movie completely shock best picture well film make give
65,get wrong film meaningless superficial never fan art house genre appreciate film believe one turn art house fine art form bet five dollar six hour long sequel film never see light day hbo soon disaster wast slick package mainstream consumption like human brand desperately tried spotlight think hundred foreign film pass make drivel film one award show
66,man say describe jaw drop masterpiece sentence parasite mistaken outstanding anime socially conscious theme film masterfully wrap comedy thriller excite surprising ride start finish tone shift second part film do brilliantly much stuff happen lose control storytelling scene sure relatable many real life top ensemble cast feature favorite deliver top notch worthy performance parasite worthy winner year also hope well worthy sure best film year one best see decade arguably one time classic
67,definitely worth best movie best director
68,believe hype crass pretentious movie pretend serious story class struggle obviously make luvvies film industry clique end prof theory
69,great time waster time movie never fulfil expectation reason waste time movie coz never find anything special movie many hundred movie must rat much high movie
70,parasite watched curiousity watch half fast forward part trailer repel decide watch point cinematography wonderful view minority term public reaction popular film find movie sadistic disturb provoke statement class saw dark sick film lace contempt gratuitous violence caricature people unlikeable character moral compass utterly depress
71,find constantly look watch ask film go deliver promise see fit lavish something awry scathing socio political cinema black comedy fact remotely amuse believable even sympathetic character simple hype job movie real
72,parasite movie start interest cinematography excellent throughout film lot fun see street life poor family live condition unlikely manuplations involve job position quickly accomplish never entirely believable successful execution kill film ridiculous second half movie end make wonder new writer finish story want create end concept good act great film work give five star probably rate less due bizaare impossibly stupid part movie
73,exposure know something point horribly wrong end happy end nobody yet unexpected watch movie drama
74,movie understand review movie full insane people act completely illogical poor lazy threacharous rich naive simple believe hype
75,see hype get review go movie high expectation first minute movie felt like romcom start get interest minute whole brawl basement later yard good felt like see type movie exactly happen say movie worth current rating bit overrate
76,curious download film ever since read review mostly positive another predictable story put edge seat promise seriously shock chose film winner
77,director make social satire also genre bend win thriller class struggle best grand prize winner filmmaker know much see well let sly power sneak dark satire class divide contemporary story two family four watch know hand master filmmaker wonder certain effect achieve sequence near end wonder lose character particularly gentle wide eye anxiety way woo father man cheerfully recite string failed business remain determined somehow find way make family prosperous title metaphor become abundantly clear fill vivid conversation remind imagine care imagine half live one scene coolly discuss poor people smell like old radish say rag boil woo family however seem understand rich well keep rapt visual wit every shot distill movie theme richness character performance stricken expression drive murder class resentment eun swift transformation calmly efficient housekeeper keen madwoman eloquent helplessness teenage protagonist watch new world order gorily combust heart gnawing evolutionary fear inability protect one family work save child lose child lose parent wife husband bond firm withstand much pressure fracture real parasite poor attach rich rich suck marrow poor movie dissects universal gap have nots shock wit sting topicality gut wrench violence explosive filmmaking every level
78,really understand high rate movie normal expect movie
79,feel see movie good affect long time scary thrilling sad
80,think horrible winner lose might do watch
81,take able sit review movie difficult almost impossible put word anything truly lack right word even afraid true core film leave one indifferent certainly metaphorical every aspect water bless catatrophe depend side social pyramid one stand smell inpregnated old people clothes disgust arouse rich couple large window house comparison poor family basement window question start simple title one basement bottom pyramid one middle try strive even get rid smell one top pyramid pretend accept others yet lack total respect parasites somehow loose perspective often camera lead eye time first time life feel real movement watch film move leave right watch watch window either screen outside world inside house often felt watched movie theatre parasite year know clap hand
82,think go fast track way good life huh take short cut little lie deceive maybe seem work mean else get right honest please decide take easy road lie open one door another yet another seem go well get ahead without make real sacrifice unearned wealth within reach one night lightning thunder come flood entire foundation life build wash away lie short cut easy way out good build material wrong plan walk wrong path make wrong sacrifice think take easy way short cut wrong end lose everything sister father home freedom health suppose easy way god easy make proper sacrifice right start guess learn lesson somehow today new plan university study graduate get job work hard become rich get back house one day walk basement father reunite sunshine courtyard
83,think knew happen turn even know know well do relief exact moment need stress level max entire last quarter physically cover gap mouth hand
84,implausible plot heavy hand allegory best caricature rich poor guess viewer find funny nobody laugh theater worst gratuitous violence near end show graphic detail
85,film good set imdb account write film reflection upon poverty wealth issue visible salient film set use humour likeable character mischievous pace draw viewer frog proverbial slowly heat pot unwittingly come consider mean poor mean rich volatile interface two begin watch film barrack various character poverty stricken family weave life wealthy family family son woo pretend tutor family daughter turn woo draw sister jung pretend art therapist work traumatise family son mischief expand like spider web family father taek mother sook take position within family driver housekeeper simple premise take ludicrous extreme making film real real light hearted tone parasitic enmeshment establish dark underbelly resentment reveals poorer family inhabits life wealthy family unlikely success grows family shift mindset sporadic life resignation towards dangerous realm possibility family may actually find way poverty inhabit family house second half film shift gear explore violence ruthless deception spawn within close personal straddling absurd extreme inequality call viewer understand dynamic inequality fable istic account two family type parasitic relation family parasitic money family family turn parasitic family life chores great agility film sidestep temptation valorise poor demonise rich like character hero invite reflect upon inequality inglorious everyday form family father like smell family father family son inadvertently almost reveals family ruse innocently note smell wealth abstract category smell experience differently rich poor earth ness filmmaker explicitly call viewer interpret movie different level open scene family son woon repeat word metaphorical ostensibly talk rock suppose bring wealth viewer leave open wider horizon meaning society great inequality must inevitably devolve transactional parasitic relation wealthy family midst poverty must inevitably defend social incursion poorer people survive well defend psychological incursion bad conscience every rich household something hidden basement least psychologically film hold line temptation explicitly condemn evils inequality relentlessly represent dynamic inequality draw away judgement individual character leave viewer make sense vague enough spoil end film climax portray violence bubble expression long suppressed resentment light jar juxtaposition despair circumstance poor family hit rock bottom oblivious self centredness rich family circumstantially gear everyday reality inequality want know anything outside bubble film political point shift debate inequality talk deserve poor greedy rich film describes impoverish social ecosystem unequal society social role habit society require people face absurd level inequality come character flaw rather emerge break point logic habit inequality take logical extreme untended pot boil water creates scald steam eventually bubble
