,0
10,even second great basically surprise shock go write spoiler want make sure read first hour annoy teenager babble cool sex drink make fun virgin know emotion first hour intend provoke annoyance one felt least minute nothing build character plot grow hate fact grow hate every character except best friend self hat pitiful girl every one make fun giant whore last minute shock value terribly act boring make feel uncomfortable one second reveal make jump happen walk back room exact moment look genuinely scary movie movie look movie show danger child due online predator still movie character one dimensional believe parent trust teen act like look cheap shock base surprise well serious shock movie annoy minute get shock moment watch something else
11,story follow two besties share weird relationship movie film like paranormal activity camera phone computer give movie three star really bad act really clichéd event instance boy internet without video camera talk though internet ask meet behind abandon diner lead disappearance school next day next day never go ask friend know hoe know blame one yell one introduce josh camera web guy start talk josh disappearance tell forget freak kid nap rap put bucket wait include best friend dead body stupid time record video camera find couple photo torture movie people call completely true call bull crap
12,http www youtube com watchzr simple watch review enjoy mean extremely well write absolutely hilarious time see film feel though think sit whole thing guy do well point every single error film much difficulty understand technology youth girl mean look early twenty write absolutely atrocious match delivery actor challenge content regard sex minor willingness portray year old girl drug addict sex case go largely unnoticed guess anyone actually see film perhaps outrage far widespread urge watch review watch film
13,cried heart warm sad bad movie ever act terrible light bad edit terrible director understand make good movie act force thing ever see director concept teenager act like make look stupid irresponsible teenager dumb terrible actor movie consider watch movie save time video yourmoviesucks org http www youtube com watchzr list entertain
14,believe review post go show tool today world movie pure trash absolutely nothing positive say doubt psycho like one depict exist status quo many archetype really exist many many exist many movie try make look people dime dozen buy despite assume exist potentially even neighborhood something honestly believe family computer middle living room go prevent child potential victim sort intelligent enough know watch piece trash surely weigh logic behind question well imagine numerous medium avenue sick freak take advantage order nab helpless child bring back movie trash nothing fear monger person perspective intent behind crap supposedly warn parent child alike suppose danger exist internet instead make junk instead donate total amount cash use something like local police station field office epitomize world bad criminal case know depict everyday life film trash bad definition
15,footage generally bad genre movie bring whole new low bad movie ever see life seriously cringe hard final scene movie get rap smile bad actor another scene call literally hear say action background writer movie also forget detail seemingly reason stay whole coarse movie yet go begin end actual story last month hell happen shot quality also incredibly blurry staticky headache inducing film drag along snail pace even watch comedy conclusion worst movie time much good experience movie like least watch comedy watch movie fall asleep ever watch movie
16,suppose base actual event surround disappearance two teen girl director claim researched case use actual computer file reconstruct scene movie terrible write act direct even light actor stare directly camera time talk scenes together supposedly screen split show talk camera oddness actor talk camera instead teens text one many thing fundamentally wrong film movie good example film student
17,genre freshly mint still yet turn progeny anything meaningful say audience dangerous parent beware teeth gnashingly bad make sorry legitimize earn give soap opera hubris phony emoticon masquerade serious drama indie serve tepid act full onslaught torture porn luridness involve pre teen less auspex thriller movie lose immediately well start bald face lie lengthy statement claim film piece together actual footage etc know fiction documentary know thing difference tbwp actually engage well act character sell lie effectively immediately obvious due caliber act mim nowhere close real footage two girl shoulder travesty seem recite line instead inject real feeling emotional realism footage coincidentally brilliantly time camera left need moment proceed follow girl slowly fall predator clutch many lapse logic plausibility first hour tiresome list really irritate film last third real time action end title card announces last minute footage abandon camera play unedited launch tiresome loathsome sequence see one girl imprison rap degrade torture kill bury first big issue girl age want present horror problem serious problem need see teenager debased amount time really add value see splatter base torture porn movie victim rarely young footage linger director seem think need see level detail need ask look credit give clue direct one tawdry soft core back spend decade journeyman numerous cable outing suddenly turn altruistic crusader child safety right hot guy gal area want meet tonight
18,heart sank read description movie strike similarity tragic case happen reviewer mention movie suppose base true story try research find anything match read carefully see base study multiple case guess mean used element different case create story year ago teenage girl friend disappear names almost year old go miss year old vanish lived apartment complex dead end road top road house man name live daughter roughly age two girl become friend daughter accuse attempt rape police investigate disappear way school movie everyone search include friend never find month later vanish movie medium coverage speculate girl run away talk one girl bit reputation come home consider broken family insist child victim foul play appealed public put ad billboard city case girls left school bus stop top road never make seem vanish never see alive month speculation something girl vanish deny remember give local news anchor tour property show yard proclaim innocence also remember sickened truth come time interview stand recently pour cement pad underneath pad body one girl blue barrel remember glue hour year story break local channel run uninterrupted coverage weekend remember watching use ground penetrate radar cadaver dog remember video news helicopter police sift dirt look bone miss girl find dead property body find girl put blue barrel bury behind house cover concrete plan put new hot tub remember cry family child whose life cut short monster movie similarity bring mind vivid detail take movie happen anyone child blink eye grow neighborhood friend live apartment two girl live teenager go school go walked road shop store etc horror happen year earlier one friends time time still drive past place girl die laid hidden ground family search tore house land never away care act bad write corny budget cheap shot week message important movie bring awareness young girl save single life worth every star give
19,recently watch miss write direct spur thought mind fact badly call horror film direct seem bad praise writter kind extent attempt bring film bring awareness eye best friend though differ one another spend nearly every moment day minute together together social acceptance becomes intrigue boy internet without know boy fact paedophile man consider first minute film make feel though back school watch one educational teen documentary make teen think twice film rat joke disappointing fact disgust year old mentally scar watched movie great watch aware issue actually world live minute paedophilia film show way realistically film moral issue aim show clueless teenager age film show year old reason last minute film turn mental amount minute torture rape humiliation human promote drink underage sex okay make film unrealistic real life issue okay definitely since okay present issue wrong way ever film include issue different understandably okay scene present issue need rape violence way miss present really watch film definitely great film one watch shock recover watch disastrous film two day film definitely miss point
20,earth start apologist abuse therapist work every day abuse trauma really get attempt explore issue warn victim point view fair filming day leave kind icky feeling pretty unbearable become bit slutty offering offer boys matter much enough first harrow trivial hour make clear make life body less important annoy bit squeaky clean annoyingly tangle self image fact self image really impaired artifice whole film webcam phone video clever cheap amateurish work last minute well shot previous hour bore place dig good cinema leave leave feel hollow empty claim start film base true story look hard find proof terribly upsetting day parent say abduction site next line site number diminish also make less clear juvenile know want damn film want pretend abuse terrible thing sense somewhere director get lost producer say admire do attempt raise issue film clearly make shoestring day year old actress look simply abused girl look like depth mean depth complete damning film wrong watch least know much good still film day
21,awful example movie simple history artistic value goody watch intention shock system without reason unless watchable reason people real mental problem film almost movie contains gratuity mental violence style movie really movie visual palimpsest nothing offer really impossible watch obviously minor also anyone enjoy watch real cinema possible
22,movie nothing expect hop first three fourth movie basically teenage girl goof around trash talk teen say last quarter turn take interesting twist however hardly make suffer first three quarter take heed lot explicit sexual dialogue movie sort find inappropriate much especially come girl year old story teenage girl meet stranger end missing whole community uproar search everywhere miss teen best friend go miss well one know behind ghastly abduction wise really hold anything overly impressive performance put adequate memorable mostly offend outraged way teenager behave talked feeling sympathy account movie fail properly deliver message gruesome event last quarter movie manage fully turn interesting opinion type movie watch never movie base real event turn rather one dimensional non emotional portrayal event
23,film absolute rave watch film gory vulgar pile watch worth star
24,leave last minute uncut cam pad movie plead barrel last minute movie may fast forward dig excruciate many movie make angry one part somewhat shock even show barrel every time go see dungeon hold cell wherever know image decay nicely do open get wrong love horror suspense movie like pas one worth time
25,hard time rating movie somewhat mixed feeling like start say wish never watch usual sense waste horrible movie highly disturbing nature film act felt begin movie make show high school sense act lacking long pause normally usual day day conversation etc best act do young woman play best friend story premise behind bad imagine mixing unrated version use teenager depiction horrible act flood last minute movie believe action young girl depict movie far fetch personally know young girl act way movie age character spoiler movie contain kidnap rape murder even sure describe fright depiction happen girl afterwords specifically one point movie two photo show happen depicted contraption lack well word stuck naked mouth eye force open scene show year old girl rap man kidnap genitalia never show girl bent contraption friend stick face shove onto board along screams movement grunt bloodied hand afterwords shortly follow reveal lifeless emaciate begin decompose body say movie wish see reason mention paragraph feel easily stomach violent disturb image movie together horrible
26,yes disturb yes even though film think pick local video store intrigue mesmerized movie subject matter really dealt people bash film content probably disturb film ever make even think involve making film overall try make buck gruesome situation think passionate get message people realize thing happen every online predator intention show film hater wish cruel thing upon crew involve make film completely miss point film put believe people like predator depict film likely lot people realize movie truly move opened eye truth unaware even consider half time true harshness people capable real experience evil even able make film worthy comparison never felt feeling felt watch last minute film pretty positive never forget either award film star hand brutally honest dare important film ever make message exceeds minute runtime believe everyone see film even weak stomach harsh film may save someone life
27,guess read rest review categorise receive either great horror movie rubbish horror movie find sick movie enough last category review find interesting folk generally read film watch tend think think sick ask wtf expect see inane comedy blockbuster animate film catch drift bother go see rent know people avoid horror movie simply like seem idiot claim disgusting film ever make lol really see many film friend call sick huge overstatement purely work fiction find quite unsettling someone ask director shot hmm sick work fiction incite work real life murder guy direct around long time lot work comedy find bit movie unnerve still play quite well certainly stay beyond time take watch full plot hole maybe act bit ham flick shot short space time small budget think bad dig scene way long though first cinematic hole ever dug start finish without cutaway lol suppose make parent teenage girl think twice kid might talk bedroom age rampant social networking beyond see much sicker ask director kill even
28,understand say agree sick watch movie actual event repulsive much informative fictional like liked movie whether anyone matter believe people sick exist disagree anyway get movie think another twisted horror movie wrong watch true sick think producer send message careful rather pure entertainment yes definitely degrade someone spread truth celebrate bin ladens death want sick watch original watch movie one viewer find obscene enjoy content meaning far beyond
29,day work keep sleepless week movie great job show life two young somewhat spoil teen well turn gruesome depiction horror child kidnap act good non actor look presentable overall thou single picture footage real case remain believable throughout movie beyond message incredibly clear know recommend movie anyone see death struggle real life compare minute movie stick wall brain without ability scrape well see movie able unsee compare something like another horror movie difference one do believe action happen movie strong feeling actually happen let genre trick horror drama recommend watch movie want play nerve see awareness sake line well do movie make raise awareness internet predator child kidnap dare watch prepare get shocked keep kid safe
30,previous reviewer idiot definition snuff film meant creator movie base actual event way try educate viewer todays predator ease use modern technology many young generation consider tame innocuous agree tough film watch especially child teenager young also call arm parent responsible care adult take notice child activity know friends involved child live classify movie entertainment mean find enjoyable feel good movie cuddle love one night highly recommend parent today one scariest film see long long time
31,help find awful script act direct edit dialogue obviously write way year old man think teenage girl act character cliched abused girl engage risky behavior goody two shoe best friend unrealistic instance identity keep secret come forward plot hole police easily able track act awful unconvincing force cat cool though end good nearly disturb make least memorable combine people ignorance may movie great sin since lead regaining popularity defend movie bring suppose spread awareness like sort end shield criticism still suck teach people know nothing internet scar prey young girl fear best outdated movie do much well without creepy exploitational vibe movie give even awareness ad use show elementary school realistic well act well message
32,tell group like produce movie believe look like shock video make warn kid danger internet hyper innapropriate teen watch problem film use shock imagery educate weird exploitative creepy end child predator wet dream insanely weird need story really need see blood guy hand understand first time big horror fan saw insanely creepy violent movie weird man know act abysmal movie bad last minute weird unneccesary exploitative probably make give child predator idea
33,review go contain spoiler bad care spoiler anyways keep reading especially since lot potentially trigger sequence simultaneously hard watch also gross unethical put movie feel like people may need warning finish movie even though skip last minute movie minute guy dig hole gotta say idea people find movie disturb creepy literally hour teenager teenager even though year old ever know straight give blowjob cocaine still sleep teddy bear literally best friend one go miss everyone super fake annoy dickish girl last minute bunch sexploitation unnecessarily long rape year old minute bury alive sequence really need alsoo think act atrocious teenager act like normal teenager whatever girl name completely devoid personality connect character end cinematography atrocious well barely see go point movie especially party sequence dark shaky genuinely see anything last gripe entire last minute film know want spoiled movie keep reading skip final thought movie seriously bad matter basically happen end movie whatever get kidnap well kidnapper take camera film captive last minute see trap sort makeshift prison cell chain wall thing besides chain keep cage flimsy little tree branch shove lock hole make sense least put metal rod hole instead even bad kidnapper basically make eat like dog hand behind back teddy bear reward guess though literally nobody situation care stuff bear get comfort thing gotten knees eat like dog hold bear absolute bad scene entire movie come horrific unnecesarily disturb much long rape scene basically lay table start rape scene almost minute long see face hear thrust see light slowly leave eye give angry scene fact five minute long victim fourteen year old blood disgust exploitative predatory really hated scene reason second bad part entire film last minute hapopens last minute guy dig hole girl trap barrel next corpse plead let time hole dug deep enough bury barrel hear puke plead whole time bore legit skip do garbage fire movie genuinely stand long credit roll get stupid montage singing song mess around apparently realistic year old girl one absolute worst movie ever put suggest literally anyone
34,act mediocre absolutely terrible great either girl supposedly look like least probably closer somewhere early word situation like good thing presentation horrible make movie gear towards teen cautionary film yet make something like ridiculous begin movie start seemingly harmless load foul language think go lame teen drama maybe small dash suspense thrown something save plot wrong know get regard general theme movie plot state plot synopsis find even mention disturb nature rest film get middle movie do scarred life go back saw two picture disgust disturbed heart start race begin shake understand present subject manner disgust disturb picture felt sudden use shock factor end much make wonder director think see girl turn leave shaking three hour finish movie shock scene last ten minute dig bury disappoint drag end fast forward see else leave bad way wrap movie something lengthy redundant good choice terrible movie less impress act leave people disturb expect thing come
35,creates realistic character likable plain nasty relationship two main girl extremely involve find smile along intimate chat laugh subject matter film sense humour right kidnapping occur writer director clear insight mind teenager way thing work world scene film emotion convey pluck right childhood kidnapping occur atmosphere movie become grim become hysterical character like first half film absolutely hate make film watch mood something disturb surprise become cult classic
36,god start movie horribly bad actually make write first review act insult direct edit clearly idea screw ups aside already enough drag movie hell whole idea concept story mess well whole pretend actual footage thing make sense really like concept begin movie even try let ignore fact never allow realistic scenario lot stuff movie record first place sane teen exactly get hold eff skype call first place issue girl act bloody idea alien task portray teenaged human being come help one movie act life people say message count movie thing gonna say internet dangerous place teens screw blow thing proportion nothing silly fear monger man understand internet spirit pre civilization human afraid unknown message half important people think still movie criticize ever last social justice warrior bullshit movie nice positive message force good whoever dare say bad thing evil well guess world work like movie cure cancer stop war collect kitten bring orphan provide love parent feed every single hungry person world still bad painful watch movie finally final minute people like bring one shameless pad two rape scene actress actually smile nearly chuckle mean bloody hell get unprofessional burst laugh point guess weak stomach stuff easily offend last part problematic see desperate attempt little stand background scream disturb daughter sister right scar like movie great message send disturb pathetic even bad movie sense enjoyable bad movie plain bad rating less zero
37,feel good movie quite understatement exactly mean meant shock simply shock value way horror movie like make genre torture porn want feel bad entertainment reason even though many disagree avid horror fan know exactly mean difference feel bad movie like torture porn want feel bad give message use grim reality many people like deny many people look teenager like see still innocent kid one point movie conversation dad tell like like ten dad child anymore father reacts grow fast scene party follow see seemingly innocent kid get drunk take drug sex say every party kid go excess know one thing age year ago innocent kid either face soon hormones kick either gender child change adolescent one thing come adolescence wish experiment discover never underestimate discover certain level necessarily bad unhealthy thing part grow danger adult smell huge distance kid therein lie problem kid still far young unexperienced understand reality world risk consequence behavior body develop brain still capable smell real danger society think know think age still incredibly naive problem especially girl often far sweet feel sorry give answer guy pressure something really want time many girl look someone love compliment give feel special combination risky one wish reality unfortunately ugly truth many predator walk around planet prey child teenager old day pre computer age predator walk street find teenage child since world wide web hide perfect anonymity lure child towards without victim even know look like movie adolescent girl beautiful naive perfect prey naive trouble past need find someone love big experienced thinking know understand invincible sensible two even though make bore unpopular popular kid school find nice guy online everything go wrong think actress good job totally believable role teenager script flaws well enough write director use real chat conversation teenager show reality deal story compose seven real case last minute shock make stomach turn make want fast forward turn bloody scenes do real time viewer experience horror victim polish brush get see grim picture something reality quite victim strength movie sick look torture torture watch torture porn message warn glimpse reality want child ever experience horror fan complain shock enough beware director walk fine line make strong imprint fall torture porn category movie show importance educate child predator stop experiment stop develop life provide necessary tool mental weapon fall trap naive like teenager deny temptation fact grow take away freedom way communication put cage protect make sure kid know danger learn think able say arm knowledge fall predator like website movie http www meganismissing com read statement director father murder
38,first upset mean movie expect think watch drama feature something consequence situation child get involved stranger online consequence family friends get movie show direct consequence event child image saw gruesome scary upsetting stop movie minute end sleep angry felt cheated filmmaker put movie drama keep think know extent horror show never watch movie stop think little research end filmmaker website explain meant say read letter write father child murder sexual predator somehow start make sense throughout day tell dad two friend movie saw make feel also tell filmmaker statement ensue three long conversation danger numerous information communication technology use take grant changed way child people relate one another spoke scary realize child safe even comfort home make realize importance one computer filmmaker suggest common room house oppose one bedroom mom think get year old stepsister computer think go tell movie make think advise funny make think one favourite movie sort expose danger effect information communication technology much metaphorical way like brutal painful crude completely uncensored maybe exactly need order wake something become late truly thank filmmaker
39,torture kiddie porn try pas serious drama honestly wish rate minus wish suck ripped clever marketing hype insult victim crimes segment fictionalise news footage give away first poorly film present satire sick joke miss girl script sound like pedophile wet dream believe marketing present give unstable men thrill far give anyone warn internet pedophile predator want shock horror try want genuine serious dramatic treatment issue suggest see film like aka
40,contains spoiler movie come attention search interesting horror title gore first say teen movie real get work guard mall also security festival bar etc see lot teen especially festival girl guy age yes really act like summertime rare see drunk teenager park even fun people park alcohol underage catch police take alcohol course catch people sit park talk drink long behave fine anything know country home party age yes get guy nothing strange either pretty basic drug day tho know get use day especially pot even near wild kid back say hope people say teen overact start think really young girl behave see movie suppose understand annoy real life stupid talk trash act slutty girl chemistry two girl amaze complete opposite still enjoy company sure boy still like company totally believable enjoy sex mean rude good friend human also shy girl easy leave grow movie progress really pity saw picture mind start race name god put trough long much must suffer fear felt hopeless thing really affect make movie pretty menacing thing movie show thing must happen beat humiliation felt sick disgust minute horror fest sweet girl rape wrong many level really make angry sad disgust make want hunt every pedophile make suffer come end buried alive dead friend barrel bad habit really get movie think much thought long scream try get hopeless feel scar movie great opinion teen realistic act annoyingly act slutty get attention boy guess make girl feel good notice mall listen teens talk talk sex boys girl know girl saw sms message hear thing teen movie realistic portrayal see horror movie also understand annoys people annoy teen especially girls full act like invincible adult teen seem stupid annoy fact blame movie annoy teen character guy see movie see realistic movie expect part wanders get threaten provoke haunting film
41,never right review site movie seriously bad movie ever watch entire life movie happy end wait something scary happen dice act horrid start give chance hop movie something like paranormal activity hand hold camera view rather dive bridge shallow water waste time watch movie picky movie critic ever bad understand try show danger watch documentary online danger catch predator spare time point movie want kill think family guy peter fall hurt knee wothout humor ten minute instead thirty second see anyone give anything star really wish give zero thing scary movie act trust
42,movie lot loop hole girl suggest never mention since scene amount photos footage investigator get little close girl parent allow whole world see daughter like mean good give head whole online happen really need take far probably turn lot desired viewer away instead attracted audience keen online predator get idea even find yet know dungeon thing reason investigator refuse believe suspicion think lot avoid investigator look really bad career wise seem involve almost look bin
43,movie supposedly base actual event boil nothing redeem supposedly film send strong message parent child internet user etc fall flat juvenile attempt equal nothing movie shock schlock attempt low budget slasher type film insult intelligence artistically intellectually begin viewer spoonful brain base real event real internet history junk come know gonna get bad go along sad fact keep watch see low stoop try pas damn stoop low cricket grass really insulting film internet predator abduction real issue world exploitation people internet tragic grow problem frightening yet schmuck think topic play make chunk change pocket negate life really exploit harm kill deranged individual scour chat room social network look prey pitiful people
44,megan miss bleak look sad scary world teenage girl popular school mother horrible relationship sexually abuse mother boyfriend figure deal people except promiscuity try escape drug use help lot friend also sexually overactive drug user real option talk thing needs good listening ear genuine care thing get another friend friendly nice good heart despite love family terribly low self esteem body dysmorphic disorder first envious social life accompanies pretty disgust drug party old man grope punch face resist everyone make fun find treat like dog boy fellating begin see life much envy revelation carry lessen self punish perspective see dumpy hat neither girl happy hopeful life seek validation affirmation get start talk strange boy online course know anything movie know boy really adult internet predator situation go bad bad possible movie pull absolutely punch anything shoots face gut leave bleed movie without problem one thing upside happiness balance misery start bad get worse great problem level gratuity establish drug party like watch kid mtv skin give impression conceive sleazy pedophilic perspective think party unrealistic think extreme example teen gather interaction friends everyone else also pretty vulgar top reference oral sex lead long discussion seem like top underage sexuality reason realism filmmaker special feature package claim film public service warn danger believe want believe want believe intent titillate film final scene party scene put intention doubt overload sex talk demographic get blame filmmaker existence people clear much deliberately make satisfy predator much aim warn prey movie call careful stranger also call good people around good parent relationship mother horrible find mother nothing boyfriend sexually abused daughter realistic commonplace walk outside watch people see horrible parent everywhere scream match directly fault woman never learn mother come home immediately take day frustration daughter girl cool friend treat like crap thing important go fade away leave memory treat go something want think something take back thing cruel someone take back way despite filmmaker intention strong effective realistic movie valuable thing make think wish sure filmmaker go question powerful message movie protect love one kind people stay forever know take extra minute tell love think keep safe sense valuable important movie see love one give movie ten much enjoyability cinematography importance urgency
45,sad truthful content reviewer may rate low look compare horror film even documentary appear education play show potentially exactly happen kid even adult show initial wrong crowd scene girl low self esteem may opt talk strange people online otherwise become adult dancer meet new person open public place behind building creek seclude safe place sarcasm show twisted content girl abduct undoubtedly rape bondage torture etc case girl kill buried alive may easily transport wherever become slave prostitute keep mind appear intend audience message film think pretty well look girl miss poster end see link take real dad talk real abduct child
46,fantastic job mimic year old really downside year old astonishingly bore mean level talk dog bore fascinate one another anyone else dialog dead body precise sound work video chat give weak tinny muffle add background noise since laptop phone mics poor director make camera quality slightly find laptop lighting excellent focus technical detail minute happen others note minute project minute nothing lead horrorfest end
47,far bad movie ever see ever beg movie store take movie shelf one ask remove first time ever take initiative write movie review online honestly people might trauma watch read box movie think might accurate account kidnap year old girl movie immediately focus underage drink sex drug abuse explicitly inappropriate cost go point exploit young child way acceptable tell story child abduction horrible thing happen without show scene year old girl brutally torture raped point finally turn movie start bawl eye scream husband even pick store appal store like family video place even carry piece crap like one thing tell story child abduction completely another show absolutely horrible thing happen little girl show child pornography movie think stuff like suppose illegal
48,even scary mostly shock value horribly write poorly act movie
49,movie fail miserably poorly make find footage style camera work cringey act also enjoyable watch teach anything poor attempt shock value leave smile disbelief since actress literally smile final scene point watch even look cheep shocker
50,put together really disgust total waste time watch movie actually make less intelligent know people think make way many problem even count horrible movie please watch
51,even start review film let state film fill rape dead body foul language gruesome image advise anyone read several review film seem bias let message film overlap quality movie mean well make good film review film fairly go break two part technical side story message film direct write judge filmography mainly show documentary relies new wave story tell device mockumentry force movie use plot device lose footage lead character video camera web camera cell phone way excuse poorly shot scene unnatural light due attempt make real script simply poor write plot bare lack redeemable character understand girl hell strictly speak character care embody personal feeling actor point scene explain first blow job minute scene nothing plot make unlikeable script poor job show high school like superficial movie portrays movie make hyperbolic act terrible exception play cast extremely fake poorly write script actor force tell show character seem simply instructed scene video chat simply put terrible scene understand hard put like actor do worth message aware talk internet cause advocate plot barely touch upon last minute within minute unwatchable believe movie potential shock awe disgust see last minute overlap message movie try convey longer bad talk stranger god see movie lose reach thousand people decide use shock awe scare audience day shoot schedule effect anyones review set schedule make product show kid danger predator scare know afraid want show kid horror drug party predator look movie call direct movie simply poorly make poorly acted us horror convey message one dimensional
